test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
42,0,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,0.7,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.54,0.46
42,1,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,39.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,0.0,0.53,0.47
42,2,1.0,2.0,0.0,7.0,0.0,195.69,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,0.0,0.55,0.45
42,3,1.0,2.0,0.0,7.0,81.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.51,0.49
42,4,1.0,6.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,5.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.52,0.48
42,5,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,6.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.54,0.46
42,6,1.0,2.0,0.0,7.0,21.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,287.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.51,0.49
42,7,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,18.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.53,0.47
42,8,1.0,2.0,0.0,7.0,38.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.51,0.49
62,0,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,5.0,3.0,8.25174825174825,0.0,4.52447552447552,13.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.53,0.47
62,1,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,0.0,4.52447552447552,28.0,1.0,5.2,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.54,0.46
62,2,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,13.0,4.52447552447552,1.0,1.0,3.2,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.51,0.49
62,3,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,7.0,3.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.51,0.49
62,4,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,3.2,0.0,43.0,0.272727272727273,0.0,4.0,0.0,0.51,0.49
62,5,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,0.0,4.52447552447552,2.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,2.0,0.52,0.48
62,6,1.0,8.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,5.4,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.53,0.47
62,7,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,4.0,19.0,96.0,3.0,8.25174825174825,16.0,4.52447552447552,1.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.51,0.49
62,8,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,0.0,4.52447552447552,22.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,2.0,0.55,0.45
63,0,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,407.0,0.0,0.0,2.0,0.333333333333333,0.0,1.0,5.0,0.53,0.47
63,1,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,29.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,1.0,0.67,0.33
63,2,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,14.0,2.0,3.05263157894737,3.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,1.0,5.0,0.58,0.42
63,3,1.0,1.0,0.0,6.0,0.0,125.35,0.0,83.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.56,0.44
63,4,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,14.0,2.0,3.05263157894737,14.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.51,0.49
63,5,1.0,1.0,0.0,6.0,0.0,3.03,0.0,54.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,14.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.54,0.46
63,6,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,14.0,2.0,38.9,0.0,0.842105263157895,0.0,1.0,5.6,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.52,0.48
63,7,30.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,2.0,5.0,0.51,0.49
63,8,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,1.1,0.0,6.0,5.0,0.56,0.44
64,0,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,7.0,3.0,4.72222222222222,0.0,6.7,0.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.51,0.49
64,1,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,7.0,2.0,4.72222222222222,0.0,6.7,0.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.51,0.49
64,2,16.0,2.0,12.0,2.0,7.0,224.06,0.0,95.0,5.0,12.0,5.0,3.0,29.4,0.0,5.05555555555556,1.0,1.0,1.0,5.0,199.0,0.7,0.0,3.0,15.0,0.52,0.48
64,3,16.0,2.0,12.0,2.0,7.0,0.29,13.0,95.0,3.0,14.0,11.0,3.0,1.5,0.0,5.05555555555556,13.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.61,0.39
64,4,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,0.0,3.0,4.72222222222222,6.0,5.05555555555556,7.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.51,0.49
64,5,16.0,2.0,12.0,2.0,7.0,224.06,0.0,95.0,3.0,12.0,5.0,3.0,29.4,0.0,5.05555555555556,1.0,1.0,1.0,5.0,199.0,0.7,0.0,3.0,15.0,0.52,0.48
64,6,16.0,2.0,12.0,2.0,48.0,0.29,0.0,95.0,3.0,12.0,0.0,3.0,4.72222222222222,6.0,5.05555555555556,7.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.51,0.49
65,0,1.0,1.0,8.0,4.0,0.0,290.46,0.0,88.0,3.0,1.0,33.0,2.0,17.8736842105263,20.0,3.95789473684211,30.0,1.0,5.5,0.0,48.0,0.571428571428571,0.0,5.0,7.0,0.51,0.49
65,1,1.0,1.0,8.0,4.0,0.0,0.53,0.0,57.0,2.0,1.0,7.0,2.0,17.8736842105263,10.0,23.4,1.0,1.0,0.5,0.0,48.0,0.8,0.0,5.0,7.0,0.54,0.46
65,2,1.0,1.0,8.0,4.0,0.0,0.53,0.0,43.0,2.0,1.0,33.0,2.0,17.8736842105263,0.0,3.95789473684211,4.0,1.0,6.1,0.0,48.0,1.0,0.0,5.0,7.0,0.52,0.48
65,3,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,33.0,2.0,17.8736842105263,0.0,3.95789473684211,4.0,1.0,6.1,0.0,48.0,1.0,0.0,5.0,7.0,0.52,0.48
73,0,0.0,3.0,9.0,5.0,0.0,0.63,0.0,77.0,3.0,8.0,13.0,2.0,4.78947368421053,0.0,3.84210526315789,0.0,1.0,0.785714285714286,0.0,93.0,0.5,0.0,1.0,8.0,0.51,0.49
73,1,0.0,2.0,9.0,5.0,0.0,0.63,0.0,77.0,3.0,22.0,13.0,2.0,4.78947368421053,0.0,3.84210526315789,0.0,1.0,0.785714285714286,0.0,93.0,1.1,0.0,1.0,8.0,0.58,0.42
