CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
1.0,0.0,1.0,0.0,3.0,1.0,24.0,1.0,0.0,0.0,3.43,0.0,100.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.33,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,3.0,1.0,27.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0.33,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,3.0,1.0,33.0,1.0,1.0,1.0,1.83,0.0,33.0,7.0,0.0,3.0,2.0,1.33,0.0,0.0,0.0,33.0,0.33,0.0,1.0,0.0,0
7.0,0.0,1.0,2.0,6.0,1.0,470.0,7.0,7.0,19.0,1.07,0.0,100.0,6.0,3.0,20.0,1.0,2.15,0.0,0.0,0.0,6.0,0.43,0.0,2.0,4.0,0
0.0,3.0,1.0,0.0,7.0,1.0,46.0,1.0,0.0,0.0,4.6,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.33,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,2.0,2.0,36.0,1.0,4.0,1.0,0.63,1.0,50.0,5.0,2.0,8.0,1.0,3.0,0.0,0.0,0.0,31.0,0.17,0.0,3.0,3.0,0
0.0,0.0,1.0,0.0,3.0,1.0,46.0,1.0,0.0,2.0,1.12,0.0,57.0,1.0,5.0,3.0,2.0,2.43,1.0,1.0,0.0,1.0,0.33,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,9.0,1.0,44.0,1.0,0.0,0.0,2.59,0.0,100.0,3.0,2.0,1.0,2.0,4.5,4.0,2.0,0.0,2.0,0.33,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,4.0,1.0,27.0,1.0,0.0,0.0,2.7,0.0,100.0,6.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.5,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,4.0,1.0,54.0,1.0,0.0,1.0,1.42,0.0,33.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0,0.0,0
0.0,2.0,1.0,0.0,4.0,1.0,34.0,1.0,0.0,0.0,4.25,0.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.5,0.0,3.0,1.0,0
0.0,0.0,1.0,0.0,7.0,2.0,136.0,5.0,3.0,1.0,1.11,3.0,100.0,6.0,1.0,5.0,2.0,2.1,0.0,1.0,0.0,45.0,0.33,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,4.0,1.0,39.0,1.0,0.0,0.0,1.86,0.0,100.0,7.0,0.0,2.0,1.0,0.75,0.0,1.0,0.0,0.0,0.5,0.0,3.0,1.0,0
0.0,0.0,1.0,0.0,3.0,2.0,27.0,1.0,0.0,0.0,0.77,3.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,0.33,0.0,2.0,2.0,0
0.0,0.0,1.0,0.0,3.0,1.0,37.0,1.0,1.0,0.0,1.54,0.0,100.0,3.0,0.0,5.0,1.0,0.5,0.0,0.0,0.0,6.0,0.6,0.0,1.0,0.0,0
0.0,1.0,1.0,1.0,6.0,2.0,35.0,1.0,0.0,0.0,0.97,1.0,100.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,3.0,0.67,0.0,2.0,0.0,0
0.0,1.0,1.0,0.0,3.0,1.0,26.0,1.0,0.0,0.0,4.33,0.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,34.0,0.33,0.0,3.0,1.0,0
0.0,0.0,1.0,0.0,5.0,1.0,70.0,2.0,4.0,1.0,1.21,0.0,71.0,3.0,2.0,3.0,2.0,1.75,0.0,1.0,0.0,1.0,0.33,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,7.0,1.0,52.0,1.0,0.0,2.0,1.79,0.0,55.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,0.5,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,3.0,1.0,42.0,1.0,0.0,0.0,2.21,0.0,100.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.5,0.0,3.0,0.0,0
1.0,0.0,1.0,2.0,3.0,1.0,53.0,3.0,2.0,0.0,0.95,0.0,100.0,6.0,0.0,7.0,2.0,2.75,1.0,1.0,0.0,0.0,0.5,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,3.0,1.0,50.0,2.0,4.0,0.0,1.02,0.0,100.0,6.0,12.0,6.0,2.0,1.62,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,0
0.0,1.0,1.0,0.0,4.0,1.0,28.0,1.0,0.0,0.0,5.6,0.0,0.0,0.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.5,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,5.0,2.0,106.0,2.0,5.0,0.0,0.93,0.0,100.0,5.0,0.0,6.0,2.0,2.09,0.0,0.0,0.0,2.0,0.4,0.0,4.0,2.0,0
8.0,0.0,1.0,0.0,6.0,3.0,95.0,1.0,1.0,0.0,0.6,1.0,87.0,1.0,0.0,9.0,2.0,2.67,1.0,2.0,0.0,4.0,0.5,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,4.0,1.0,40.0,1.0,0.0,0.0,1.6,0.0,100.0,7.0,1.0,1.0,1.0,3.25,2.0,3.0,0.0,2.0,0.33,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,7.0,1.0,77.0,1.0,1.0,0.0,1.79,0.0,100.0,4.0,0.0,6.0,1.0,1.86,1.0,2.0,0.0,1.0,0.33,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,3.0,1.0,52.0,1.0,1.0,1.0,1.68,0.0,83.0,5.0,0.0,0.0,1.0,1.33,1.0,1.0,0.0,0.0,0.5,0.0,3.0,1.0,0
0.0,0.0,1.0,0.0,3.0,1.0,48.0,2.0,0.0,0.0,0.96,0.0,75.0,2.0,0.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,0.5,0.0,3.0,1.0,0
0.0,0.0,2.0,0.0,8.0,3.0,115.0,1.0,2.0,4.0,0.9,0.0,76.0,4.0,1.0,9.0,1.0,2.9,1.0,1.0,0.0,22.0,0.33,0.0,4.0,2.0,0
0.0,0.0,1.0,0.0,7.0,2.0,232.0,2.0,7.0,4.0,1.14,0.0,88.0,5.0,72.0,13.0,2.0,3.45,0.0,0.0,0.0,23.0,0.29,0.0,3.0,4.0,1
0.0,0.0,1.0,0.0,5.0,1.0,57.0,1.0,4.0,1.0,1.14,0.0,33.0,1.0,0.0,1.0,2.0,2.17,1.0,1.0,0.0,0.0,0.5,0.0,3.0,1.0,0
