,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
94,1.0,1.0,0.0,1.0,0.0399999999999991,1.0,5.0,0.04,0.0,99.0,1.0,2.0,1.0,2.0,0.3829787234042552,0.0,0.0,1.0,0.1354166666666669,-1.3877787807814457e-17,1.0,0.0,1.0,2.0
101,1.0,1.62,651.0,5.0,2.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,0.6237623762376239,0.0,0.0,1.0,0.1442307692307689,-1.3877787807814457e-17,1.0,0.0,5.0,1.0
102,1.0,14.0,0.2899999999999999,1.0,2.0,1.0,7.0,0.29,1.0,75.0,2.0,0.0,14.0,1.0,4.375,0.0,1.0,1.0,1.5,-1.3877787807814457e-17,1.0,0.0,3.0,1.0
311,0.1399999999999999,27.0,28.0,4.0,2.0,3.0,28.0,0.14,0.0,100.0,3.0,0.0,27.0,2.0,4.28571428571429,0.0,1.0,1.0,1.23076923076923,-1.3877787807814457e-17,0.5,0.0,3.0,4.0
323,29.0,34.0,85.0,5.6875,2.0,2.0,34.0,0.28,2.0,85.0,3.0,0.0,29.0,2.0,5.6875,0.0,1.0,1.0,1.26315789473684,-1.3877787807814457e-17,1.0,0.0,2.0,1.0
327,0.0,5.0,13.0,4.63636363636364,0.6666666666666643,2.0,3.0,0.37,1.0,100.0,3.0,0.0,13.0,2.0,4.63636363636364,0.0,1.0,0.0,2.14285714285714,-1.3877787807814457e-17,0.666666666666667,0.0,3.0,5.0
328,0.0,26.0,0.1699999999999999,6.73333333333333,0.6666666666666643,1.0,0.0,0.17,1.0,86.0,1.0,0.0,26.0,1.0,6.73333333333333,2.0,1.0,1.0,1.76470588235294,-1.3877787807814457e-17,0.666666666666667,0.0,2.0,1.0
362,0.0,19.0,0.1999999999999999,25.0,4.0,8.0,25.0,0.1999999999999999,1.0,100.0,2.0,2.0,19.0,2.0,4.73333333333333,0.0,0.0,0.0,1.05128205128205,-1.3877787807814457e-17,0.5,0.0,5.0,4.0
429,2.5,14.0,6.0,0.5,0.2800000000000011,4.0,5.0,0.28,1.0,60.0,2.0,0.0,14.0,2.0,2.5,0.0,1.0,1.0,0.974358974358974,-1.3877787807814457e-17,0.5,0.0,6.0,1.0
365,0.1300000000000001,19.0,19.0,3.0,2.0,2.0,22.0,0.1300000000000001,1.0,85.0,4.0,0.0,19.0,2.0,4.41666666666667,0.0,1.0,1.0,1.43589743589744,-1.3877787807814457e-17,0.714285714285714,0.0,2.0,3.0
520,28.0,0.24,7.0,5.0,115.0,11.0,0.0,0.24,1.0,100.0,2.0,1.0,28.0,2.0,2.44444444444444,0.0,1.0,1.0,1.74358974358974,-1.3877787807814457e-17,1.0,0.0,2.0,5.0
588,1.0,0.0,0.2099999999999999,3.0,5.799999999999997,1.0,0.0,0.2099999999999999,0.0,86.0,1.0,0.0,9.0,1.0,5.8,0.0,1.0,1.0,2.16666666666667,-1.3877787807814457e-17,-2.775557561562892e-17,0.0,1.0,3.0
643,1.0,0.0,25.0,0.2000000000000001,14.0,1.0,25.0,0.1999999999999999,0.0,94.0,2.0,0.0,14.0,2.0,3.32727272727273,0.0,1.0,1.0,0.210526315789474,-1.3877787807814457e-17,1.0,0.0,3.0,2.0
678,1.0,4.0,4.44444444444444,15.000000000000002,0.2800000000000011,1.0,15.0,0.28,0.0,94.0,2.0,4.0,4.0,1.0,4.44444444444444,0.0,1.0,1.0,0.553191489361702,-1.3877787807814457e-17,1.0,0.0,4.0,2.0
694,0.0,34.0,6.0,204.0,32.0,3.0,2.0,0.4399999999999999,0.0,100.0,1.0,0.0,34.0,2.0,6.27777777777778,0.0,1.0,0.0,0.675,-1.3877787807814457e-17,0.5,0.0,5.0,6.0
320,19.0,0.1999999999999999,0.0,0.0,0.4285714285714306,3.0,9.0,0.1999999999999999,1.0,80.0,2.0,0.0,19.0,2.0,4.03571428571429,0.0,1.0,1.0,1.125,-1.3877787807814457e-17,0.428571428571429,0.0,3.0,3.0
283,0.0,1.0,1.0,0.0,0.3699999999999974,1.0,5.0,0.37,0.0,85.0,2.0,0.0,9.0,2.0,3.35294117647059,0.0,1.0,1.0,1.0,-1.3877787807814457e-17,-2.775557561562892e-17,0.0,3.0,1.1102230246251563e-16
