test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
12,0,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,4.9,0.0,0.0,1.0,0.0,1.0,0.92299426,0.077005714
12,1,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,0.2,0.0,0.0,0.639676113360324,0.0,1.0,0.7180463,0.2819537
12,2,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.6,0.0,0.0,0.5,0.0,1.0,0.55289245,0.44710752
12,3,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,24.73,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,1.0,0.9113418,0.08865821
12,4,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,2.5,0.0,0.0,0.639676113360324,0.0,1.0,0.53272086,0.46727914
12,5,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,146.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,1.0,0.7110399,0.28896013
12,6,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,3.0,0.0,0.0,0.7,0.0,1.0,0.556742,0.443258
12,7,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,86.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,1.0,0.7110399,0.28896013
12,8,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,2.0,0.7999414,0.20005861
12,9,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,56.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,1.0,0.73426723,0.26573277
12,10,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,0.8,0.0,0.0,0.63872254,0.36127746
12,11,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,177.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,1.0,0.7110399,0.28896013
12,12,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.92299426,0.077005714
12,13,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,4.4,0.0,0.0,1.0,0.0,1.0,0.92299426,0.077005714
12,14,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,4.6,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,0.8,0.0,0.0,0.639676113360324,0.0,1.0,0.5396013,0.4603987
12,15,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,26.62,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,1.0,0.9113418,0.08865821
12,16,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,72.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,1.0,0.7110399,0.28896013
12,17,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,0.5,0.0,1.0,0.507015,0.49298504
12,18,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,26.28,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,1.0,0.9113418,0.08865821
12,19,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,1.0,0.9412526,0.058747414
12,20,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,3.1,0.0,0.0,0.7,0.0,1.0,0.556742,0.443258
12,21,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,0.8,0.0,0.0,0.639676113360324,0.0,1.0,0.55157506,0.44842494
12,22,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,2.8,0.0,0.0,0.639676113360324,0.0,1.0,0.5466277,0.4533723
12,23,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,25.55,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,1.0,0.9113418,0.08865821
12,24,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,203.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.1,0.0,1.0,0.7110399,0.28896013
12,25,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,25.08,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,1.0,0.9113418,0.08865821
12,26,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,2.26,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,0.4,0.0,0.0,0.639676113360324,0.0,1.0,0.84168935,0.15831064
12,27,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.5,0.0,0.0,0.5,0.0,1.0,0.507015,0.49298504
12,28,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,25.32,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,1.0,0.9113418,0.08865821
12,29,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,0.3,0.0,0.0,0.639676113360324,0.0,1.0,0.7180463,0.2819537
12,30,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,0.7,0.0,1.0,0.52389467,0.4761053
12,31,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,0.1,0.0,0.0,0.639676113360324,0.0,1.0,0.7180463,0.2819537
12,32,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,4.63,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,0.8,0.0,0.0,0.639676113360324,0.0,1.0,0.5396013,0.4603987
12,33,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,112.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,1.0,0.7110399,0.28896013
12,34,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,4.0,0.0,0.0,0.639676113360324,0.0,0.0,0.61647785,0.38352218
12,35,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,200.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.0,0.0,1.0,0.7110399,0.28896013
12,36,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,1.98,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,0.639676113360324,0.0,1.0,0.5511339,0.44886616
12,37,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,4.8,0.0,0.0,1.0,0.0,1.0,0.92299426,0.077005714
12,38,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.9,0.0,0.0,0.5,0.0,1.0,0.50174993,0.49825007
12,39,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,1.0,1.79,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,0.639676113360324,0.0,1.0,0.5511339,0.44886616
12,40,0.0,2.0,2.0,1.0,3.0,9.0,56.0,1.0,0.0,0.0,114.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,1.0,1.0,1.4,0.0,0.0,1.1,0.0,1.0,0.7110399,0.28896013
