CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,target
0.0,0.0,1.0,1.0,0.0,0.0,1.0,22.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,2.0,2.0,1.67,1.0,1.0,0.0,0.0,1.0,0.0,0
2.0,0.0,1.0,0.0,3.0,0.0,1.0,23.0,1.0,4.0,3.0,4.0,0.0,1.0,0.0,5.0,1.0,2.0,3.2,2.0,1.0,0.0,0.0,3.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,2.0,27.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,5.0,2.0,0.0,3.67,0.0,1.0,0.0,1.0,1.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,2.0,44.0,1.0,2.0,16.0,33.0,0.0,1.0,0.0,4.0,2.0,1.0,1.86,1.0,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,26.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,4.0,2.0,2.0,3.25,3.0,1.0,0.0,0.0,3.0,2.0,0
0.0,0.0,1.0,1.0,0.0,1.0,2.0,22.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,6.0,1.0,4.0,7.0,5.0,1.0,0.0,0.5,3.0,4.0,1
0.0,0.0,1.0,4.0,2.0,3.0,1.0,42.0,1.0,0.0,7.0,6.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0
3.0,0.0,1.0,1.0,0.0,1.0,2.0,55.0,1.0,4.0,7.0,24.0,0.0,2.0,1.0,16.0,2.0,0.0,4.48,0.0,1.0,0.0,1.0,2.0,1.0,0
0.0,2.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0
0.0,2.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0
0.0,0.0,2.0,0.0,1.0,0.0,2.0,22.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.4,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
