test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
10,0,92.0,55.0,13.0,319.0,67.0,4.0,46.0,6.0,5.0,3.0,10.0,6.58,712.0,89.0,1.0,67.0,82.0,6.0,255.2,1.0,1.0,1.17307692307692,2.0,8932.0,0.548346055979644,0.0,3.0,0.51,0.49
1955,0,0.0,0.0,1.0,0.0,0.0,4.0,31.0,11.0,3.0,3.0,139.0,24.67,0.0,98.0,1.0,1.0,0.0,2.0,0.394366197183099,152.0,0.0,0.0625,0.0,1469.0,1.0,0.0,0.0,0.51,0.49
1955,1,67.0,1.0,1.0,241.0,25.0,117.0,354.0,4.0,0.0,190.0,1.0,6.59,2.0,51.0,1.0,78.0,1.0,1.0,5.59375,1.0,2.0,0.2,2.0,1264.0,0.669312169312169,0.0,2.0,0.52,0.48
16,0,8.0,0.0,1.0,0.0,0.0,2.0,69.0,1.0,2.0,9.0,30.0,18.89,1.0,87.0,0.0,0.0,38.0,2.0,305.4,0.0,1.0,1.0,3.0,2729.0,0.9,0.0,1.0,0.52,0.48
1956,0,1.0,0.0,1.0,2.0,4.0,203.0,94.0,1.0,2.0,0.0,128.0,9.74,41.0,65.0,1.0,0.0,5.0,2.0,2.1,266.0,1.0,0.583333333333333,0.0,227.0,0.972972972972973,0.0,1.0,0.51,0.49
1957,0,0.0,0.0,1.0,5.0,26.0,5.0,55.0,3.0,2.0,0.0,2.0,24.35,1.0,8.0,3.0,0.0,93.0,1.0,5.0,2.0,1.0,0.666666666666667,0.0,173.0,0.883561643835616,0.0,2.0,0.51,0.49
1957,1,0.0,0.0,1.0,0.0,1.0,6.0,72.0,1.0,0.0,4.0,7.0,0.8,0.0,67.0,0.0,0.0,87.0,1.0,1.57142857142857,1.0,2.0,0.666666666666667,0.0,195.0,0.962566844919786,0.0,1.0,0.52,0.48
1958,0,3.0,0.0,17.0,2.0,5.0,6.0,299.0,9.0,1.0,0.0,1.0,9.01,296.0,1.0,6.0,0.0,15.0,2.0,1.41025641025641,149.0,2.0,0.2,1.0,1084.0,0.3,0.0,4.0,0.52,0.48
1958,1,8.0,0.0,15.0,11.0,1.0,16.0,63.0,9.0,0.0,724.0,178.0,17.22,2.0,92.0,6.0,0.0,1.0,1.0,246.2,191.0,4.0,5.2,0.0,1002.0,1.0,2.0,3.0,0.51,0.49
19,0,123.0,95.0,1.0,5.0,13.0,0.0,38.0,1.0,0.0,18.0,44.0,20.59,0.0,11.0,1.0,0.0,2.0,2.0,6.72916666666667,1.0,1.0,0.7,0.0,27.0,1.1,0.0,2.0,0.53,0.47
