test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
1,0,0.0,1.0,0.0,0.0,22.0,4.0,15.0,0.08,0.0,89.0,2.0,81.0,3.0,2.0,1.81818181818182,1.0,1.0,1.0,0.473684210526316,0.0,0.0,0.0,3.0,3.0,0.5414913300730515,0.45850866992694844
4,0,8.0,1.0,3.0,2.0,110.0,4.0,11.0,31.38,1.0,82.0,2.0,0.0,21.0,2.0,3.66666666666667,0.0,1.0,1.0,0.5,0.0,0.333333333333333,0.0,2.0,4.0,0.5757322204227969,0.4242677795772031
4,1,7.0,2.0,10.0,4.0,106.0,3.0,7.0,26.43,1.0,88.0,1.0,0.0,21.0,1.0,8.05882352941176,0.0,1.0,1.0,1.66666666666667,0.0,0.0,0.0,2.0,1.0,0.7517983037929311,0.24820169620706892
4,2,3.0,0.0,2.0,6.0,103.0,1.0,5.0,42.96,4.0,86.0,3.0,0.0,16.0,2.0,5.84615384615385,0.0,1.0,1.0,1.4,0.0,0.666666666666667,0.0,6.0,5.0,0.5790998856164508,0.42090011438354924
24,0,5.0,1.0,20.0,0.0,194.0,2.0,276.0,15.52,0.0,36.0,2.0,37.0,3.0,1.0,9.82692307692308,0.0,1.0,0.0,0.428571428571429,0.0,0.357142857142857,1.0,4.0,13.0,0.5822622524723328,0.41773774752766724
24,1,9.0,1.0,0.0,6.0,215.0,2.0,49.0,11.34,2.0,89.0,2.0,0.0,33.0,2.0,7.25,0.0,1.0,859.0,2.0,0.0,1.0,0.0,4.0,6.0,0.5397706629748702,0.46022933702512986
24,2,37.0,1.0,55.0,0.0,374.0,62.0,93.0,22.0,0.0,100.0,3.0,13.0,22.0,4.0,1.92005813953488,0.0,0.0,0.0,3.1,0.0,0.0,0.0,6.0,0.0,0.5757537398505016,0.4242462601494984
64,0,264.0,1.0,0.0,0.0,22.0,6.0,0.0,0.24,1.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,380.0,0.55,0.0,0.0,0.0,2.0,0.0,0.5080212267640549,0.4919787732359451
108,0,3.0,1.0,1.0,0.0,99.0,2.0,6.0,21.93,4.0,88.0,2.0,0.0,4.0,2.0,3.71428571428571,1.0,1.0,1.0,1.09677419354839,0.0,0.5,0.0,6.0,3.0,0.700538117396967,0.29946188260303297
173,0,61.0,1.0,3.0,2.0,218.0,2.0,3.0,32.46,2.0,97.0,2.0,17.0,25.0,4.0,8.74626865671642,0.0,1.0,1.0,1.78571428571429,0.0,0.1,0.0,5.0,10.0,0.5193347998366624,0.4806652001633376
173,1,62.0,1.0,2.0,1.0,226.0,2.0,12.0,6.0,0.0,100.0,1.0,108.0,55.0,3.0,6.66666666666667,0.0,1.0,0.0,1.73758865248227,0.0,0.5,0.0,2.0,7.0,0.5484583675045758,0.45154163249542423
173,2,31.0,20.0,9.0,1.0,27.0,9.0,12.0,39.71,1.0,96.0,1.0,1.0,189.0,2.0,5.56338028169014,0.0,25.0,1.0,1.21052631578947,0.0,0.416666666666667,1.0,6.0,8.0,0.5693773791377408,0.4306226208622593
173,3,8.0,15.0,1.0,4.0,209.0,2.0,15.0,19.1,3.0,86.0,1.0,0.0,83.0,2.0,6.92307692307692,1.0,7.0,1.0,1.74418604651163,0.0,0.75,0.0,1.0,8.0,0.650568860057314,0.34943113994268604
174,0,12.0,1.0,1.0,3.0,338.0,2.0,11.0,27.71,0.0,90.0,1.0,0.0,37.0,2.0,5.35483870967742,1.0,1.0,1.0,0.520833333333333,0.0,0.714285714285714,0.0,1.0,7.0,0.5583218213760592,0.4416781786239407
174,1,0.0,0.0,0.0,0.0,305.0,31.0,0.0,41.45,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.99163179916318,0.0,0.5,0.0,4.0,5.0,0.5928113835495488,0.4071886164504513
183,0,2.0,2.0,38.0,4.0,211.0,2.0,0.0,0.3,1.0,94.0,1.0,44.0,23.0,2.0,4.97435897435897,1.0,30.0,1.0,1.3953488372093,0.0,0.6,0.0,1.0,9.0,0.605077875723887,0.394922124276113
183,1,2.0,1.0,31.0,5.0,204.0,3.0,2.0,0.44,22.0,100.0,1.0,0.0,33.0,2.0,6.31428571428571,0.0,1.0,0.0,0.666666666666667,0.0,0.333333333333333,0.0,1.0,5.0,0.5398525836931529,0.46014741630684713
183,2,6.0,2.0,11.0,6.0,216.0,9.0,0.0,19.16,0.0,91.0,2.0,7.0,33.0,2.0,3.77777777777778,0.0,1.0,1.0,2.0,0.0,0.5,0.0,0.0,4.0,0.5544259123377484,0.4455740876622516
183,3,8.0,2.0,11.0,5.0,213.0,6.0,5.0,14.1,2.0,88.0,1.0,0.0,48.0,2.0,3.03125,0.0,15.0,1.0,1.23076923076923,0.0,0.333333333333333,0.0,2.0,3.0,0.5095101609402499,0.49048983905975
184,0,62.0,1.0,2.0,1.0,226.0,2.0,12.0,11.8,0.0,100.0,1.0,0.0,55.0,3.0,6.66666666666667,6.0,1.0,0.0,1.73758865248227,0.0,0.5,0.0,0.0,7.0,0.5160239605714592,0.4839760394285409
184,1,61.0,1.0,3.0,2.0,218.0,2.0,3.0,39.93,2.0,97.0,2.0,47.0,86.0,1.0,8.74626865671642,0.0,1.0,1.0,1.78571428571429,0.0,1.1,0.0,0.0,10.0,0.5111262036334805,0.4888737963665195
184,2,12.0,1.0,1.0,3.0,23.0,2.0,11.0,36.71,0.0,90.0,1.0,0.0,37.0,2.0,5.35483870967742,1.0,1.0,1.0,0.520833333333333,0.0,0.714285714285714,0.0,6.0,7.0,0.6071167141787311,0.39288328582126886
184,3,31.0,1.0,9.0,1.0,209.0,9.0,1184.0,25.65,1.0,96.0,2.0,1.0,241.0,2.0,5.56338028169014,0.0,16.0,1.0,1.21052631578947,0.0,1.1,1.0,6.0,8.0,0.5049377829161077,0.4950622170838923
220,0,10.0,2.0,0.0,13.0,179.0,1.0,0.0,34.88,6.0,83.0,1.0,0.0,54.0,2.0,5.83333333333333,1.0,1.0,1.0,2.0,0.0,0.666666666666667,0.0,4.0,2.0,0.5363874954162318,0.4636125045837683
220,1,9.0,1.0,6.0,3.0,137.0,2.0,0.0,39.68,8.0,76.0,1.0,2.0,26.0,2.0,6.03225806451613,1.0,1.0,1.0,1.08823529411765,0.0,0.4,0.0,0.0,6.0,0.7413969051524043,0.25860309484759575
220,2,5.0,1.0,7.0,4.0,139.0,1.0,2.0,1.43,3.0,85.0,2.0,1.0,36.0,3.0,4.85714285714286,0.0,1.0,1.0,1.6,0.0,0.0,0.0,0.0,7.0,0.5760126536860822,0.42398734631391777
220,3,3.0,1.0,1.0,1.0,141.0,1.0,6.0,37.25,0.0,89.0,1.0,0.0,26.0,2.0,8.01234567901234,0.0,1.0,1.0,0.566265060240964,0.0,0.5,0.0,0.0,7.0,0.603307962808785,0.39669203719121504
225,0,11.0,1.0,2.0,22.0,41.0,1.0,7.0,37.45,3.0,87.0,2.0,0.0,33.0,1.0,5.85714285714286,0.0,2.0,1.0,0.782608695652174,0.0,0.0,0.0,2.0,7.0,0.5884695550156008,0.41153044498439917
225,1,2.0,1.0,2.0,1.0,34.0,1.0,3.0,6.09,3.0,90.0,2.0,0.0,11.0,3.0,3.66666666666667,0.0,0.0,1.0,1.33333333333333,0.0,0.333333333333333,0.0,1.0,5.0,0.8320150699829859,0.16798493001701406
225,2,10.0,1.0,2.0,0.0,39.0,3.0,2.0,32.31,1.0,83.0,2.0,0.0,19.0,2.0,4.28571428571429,0.0,1.0,1.0,0.88,0.0,1.0,0.0,3.0,2.0,0.8363421963702927,0.1636578036297073
269,0,6.0,1.0,2.0,2.0,154.0,1.0,21.0,22.89,0.0,93.0,1.0,87.0,4.0,1.0,5.13333333333333,1.0,1.0,1.0,0.659574468085106,0.0,0.0,0.0,5.0,5.0,0.6387928608775595,0.36120713912244057
269,1,2.0,1.0,0.0,1.0,165.0,3.0,33.0,5.29,0.0,93.0,2.0,0.0,2.0,4.0,4.18032786885246,0.0,0.0,1.0,0.661538461538462,0.0,0.0,1.0,2.0,3.0,0.5015480433358592,0.49845195666414077
269,2,3.0,2.0,1.0,4.0,156.0,4.0,8.0,12.15,2.0,100.0,3.0,0.0,16.0,2.0,3.95238095238095,1.0,13.0,1.0,1.42307692307692,0.0,0.333333333333333,0.0,5.0,6.0,0.6294961046493253,0.3705038953506747
269,3,1.0,1.0,2.0,3.0,144.0,8.0,33.0,42.99,1.0,100.0,2.0,3.0,11.0,1.0,4.95652173913043,0.0,13.0,0.0,1.21212121212121,0.0,0.5,0.0,3.0,3.0,0.5441196334408799,0.4558803665591201
270,0,8.0,2.0,33.0,4.0,81.0,2.0,1440.0,2.62,3.0,86.0,1.0,0.0,83.0,2.0,6.92307692307692,1.0,1.0,1.0,1.74418604651163,0.0,0.7,0.0,5.0,8.0,0.7397936302176042,0.26020636978239575
270,1,31.0,1.0,9.0,1.0,65.0,9.0,12.0,1.89,1.0,96.0,2.0,47.0,81.0,2.0,5.56338028169014,0.0,1.0,346.0,1.21052631578947,0.0,0.3,0.0,6.0,8.0,0.548802271719645,0.451197728280355
270,2,8.0,2.0,11.0,5.0,213.0,6.0,5.0,40.41,7.0,88.0,1.0,0.0,48.0,2.0,3.03125,0.0,1.0,1.0,1.23076923076923,0.0,0.333333333333333,0.0,2.0,3.0,0.5119377950671361,0.4880622049328639
270,3,10.0,2.0,0.0,13.0,179.0,1.0,0.0,29.38,6.0,83.0,1.0,0.0,54.0,2.0,5.83333333333333,1.0,1.0,1.0,2.0,0.0,0.666666666666667,0.0,4.0,2.0,0.5363874954162318,0.4636125045837683
272,0,0.0,2.0,0.0,0.0,33.0,1.0,8.0,0.3,0.0,88.0,3.0,30.0,12.0,2.0,4.0,0.0,1.0,1.0,1.91666666666667,0.0,1.0,0.0,3.0,1.0,0.651729336642106,0.348270663357894
1356,0,2.0,1.0,2.0,1.0,34.0,1.0,3.0,5.51,3.0,90.0,2.0,0.0,20.0,3.0,3.66666666666667,0.0,11.0,1.0,1.33333333333333,0.0,0.333333333333333,0.0,1.0,5.0,0.8265580173692955,0.17344198263070454
1356,1,11.0,1.0,2.0,0.0,41.0,1.0,7.0,22.98,3.0,87.0,2.0,0.0,33.0,1.0,5.85714285714286,0.0,2.0,1056.0,0.782608695652174,0.0,0.0,0.0,2.0,7.0,0.5424138010572981,0.45758619894270186
1356,2,10.0,1.0,2.0,0.0,39.0,3.0,2.0,23.24,1.0,83.0,2.0,0.0,19.0,2.0,4.28571428571429,0.0,1.0,1.0,0.88,0.0,1.0,0.0,3.0,2.0,0.8363421963702927,0.1636578036297073
281,0,11.0,2.0,2.0,1.0,136.0,2.0,32.0,22.38,2.0,88.0,2.0,2.0,16.0,2.0,7.29032258064516,0.0,1.0,1.0,1.58333333333333,0.0,0.5,0.0,1.0,1.0,0.5885750367691418,0.41142496323085825
281,1,1.0,1.0,2.0,3.0,144.0,8.0,33.0,42.83,1.0,100.0,2.0,3.0,11.0,1.0,4.95652173913043,0.0,25.0,0.0,1.21212121212121,0.0,0.5,0.0,3.0,3.0,0.5819398732003536,0.41806012679964644
281,2,5.0,2.0,3.0,3.0,124.0,2.0,20.0,29.57,3.0,88.0,1.0,0.0,24.0,2.0,6.13636363636364,0.0,1.0,1.0,3.1,0.0,0.666666666666667,0.0,4.0,2.0,0.5741406278490928,0.4258593721509072
281,3,5.0,1.0,4.0,2.0,128.0,3.0,24.0,4.39,2.0,90.0,1.0,2.0,34.0,2.0,4.43478260869565,1.0,1.0,1.0,1.28,0.0,0.428571428571429,0.0,1.0,6.0,0.5518174061866103,0.4481825938133896
285,0,52.0,3.0,2.0,7.0,500.0,2.0,2.0,7.93,4.0,86.0,2.0,0.0,116.0,2.0,7.48387096774194,0.0,0.0,1.0,2.10769230769231,0.0,0.285714285714286,0.0,1.0,12.0,0.64347020409988,0.35652979590012
285,1,8.0,1.0,97.0,3.0,503.0,14.0,10.0,41.09,19.0,100.0,2.0,6.0,63.0,2.0,4.71774193548387,12.0,1.0,0.0,1.08391608391608,0.0,0.375,0.0,1.0,6.0,0.5187305255000472,0.48126947449995283
285,2,9.0,1.0,10.0,7.0,666.0,3.0,3.0,0.5,0.0,93.0,1.0,23.0,43.0,2.0,9.04545454545454,0.0,21.0,1.0,1.32608695652174,0.0,0.8,0.0,1.0,11.0,0.5235288653452976,0.47647113465470237
298,0,5.0,1.0,7.0,4.0,139.0,1.0,2.0,25.75,3.0,85.0,2.0,1.0,114.0,3.0,4.85714285714286,0.0,23.0,1.0,1.6,0.0,0.75,0.0,2.0,7.0,0.5007838482240591,0.4992161517759409
298,1,3.0,1.0,1.0,1.0,141.0,1.0,6.0,24.42,0.0,89.0,1.0,0.0,26.0,2.0,8.01234567901234,0.0,1.0,1.0,0.566265060240964,0.0,0.5,0.0,0.0,7.0,0.603307962808785,0.39669203719121504
298,2,9.0,1.0,6.0,3.0,137.0,2.0,0.0,28.33,8.0,76.0,2.0,2.0,26.0,2.0,6.03225806451613,1.0,1.0,1.0,1.08823529411765,0.0,0.4,0.0,1.0,6.0,0.6009050899220374,0.39909491007796255
298,3,1.0,1.0,341.0,2.0,142.0,1.0,6.0,0.35,0.0,84.0,1.0,1.0,19.0,2.0,6.13953488372093,0.0,1.0,1.0,0.844444444444444,0.0,0.333333333333333,0.0,1.0,6.0,0.5111529309356879,0.48884706906431213
298,4,5.0,1.0,4.0,2.0,128.0,3.0,24.0,39.43,2.0,90.0,1.0,2.0,34.0,2.0,4.43478260869565,1.0,1.0,1.0,1.28,0.0,0.428571428571429,0.0,0.0,6.0,0.5573208694665093,0.44267913053349073
311,0,12.0,1.0,0.0,1.0,84.0,1.0,14.0,12.74,0.0,92.0,1.0,0.0,18.0,2.0,3.09615384615385,0.0,1.0,1.0,0.962962962962963,0.0,1.0,0.0,2.0,2.0,0.8475806591500187,0.15241934084998132
311,1,12.0,2.0,0.0,1.0,63.0,1.0,13.0,30.95,1.0,84.0,4.0,0.0,17.0,2.0,4.69565217391304,0.0,1.0,1.0,1.56,0.0,0.5,0.0,2.0,2.0,0.6107492808492623,0.3892507191507377
