test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
37,0,13.0,1.0,7.0,11.0,1.0,2.0,261.0,16.0,17.0,5.0,0.32,0.0,98.0,3.0,42.0,1.0,2.0,3.43564356435644,0.0,3.92079207920792,0.0,0.0,0.875,0.0,2.0,2.0,0.884868941469246,0.11513105853075402
37,1,13.0,1.0,2.0,75.0,0.0,2.0,4979.0,33.0,17.0,10.0,0.32,0.0,98.0,3.0,4.0,30.0,2.0,3.43564356435644,0.0,0.7,0.0,0.0,0.0,0.0,2.0,2.0,0.9288755335470058,0.07112446645299414
37,2,13.0,1.0,2.0,145.0,1.0,2.0,261.0,33.0,17.0,22.0,11.3,0.0,98.0,3.0,4.0,0.0,2.0,3.43564356435644,10.0,3.92079207920792,0.0,3.0,0.1,0.0,3.0,2.0,0.8070818049574077,0.19291819504259233
37,3,13.0,1.0,3.0,11.0,1.0,7.0,261.0,16.0,17.0,22.0,0.32,5.0,506.0,3.0,64.0,18.0,2.0,3.43564356435644,0.0,0.3,0.0,0.0,0.875,0.0,2.0,2.0,0.6617959700830693,0.3382040299169306
37,4,13.0,1.0,2.0,11.0,1.0,2.0,4975.0,14.0,7.0,22.0,0.32,3.0,787.0,3.0,4.0,30.0,2.0,3.43564356435644,0.0,0.0,0.0,3.0,0.875,0.0,1.0,2.0,0.7635784524104625,0.23642154758953754
37,5,88.0,1.0,2.0,11.0,1.0,2.0,4707.0,16.0,17.0,22.0,0.32,0.0,112.0,4.0,4.0,18.0,2.0,3.43564356435644,0.0,0.3,4.0,0.0,0.0,0.0,2.0,2.0,0.9375154051495673,0.06248459485043272
37,6,13.0,1.0,2.0,48.0,19.0,7.0,261.0,16.0,79.0,25.0,0.32,0.0,98.0,3.0,4.0,30.0,3.0,3.43564356435644,0.0,0.4,0.0,0.0,0.0,0.0,2.0,21.0,0.8583441090173434,0.14165589098265663
37,7,13.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,9.0,30.0,2.0,3.43564356435644,0.0,0.0,0.0,0.0,0.875,0.0,2.0,2.0,0.5330969000050855,0.4669030999949145
37,8,13.0,1.0,7.0,11.0,1.0,2.0,261.0,16.0,17.0,5.0,0.32,0.0,98.0,3.0,42.0,1.0,2.0,3.43564356435644,0.0,3.92079207920792,21.0,0.0,0.3,0.0,2.0,2.0,0.9221679576358789,0.07783204236412108
37,9,13.0,1.0,2.0,72.0,1.0,2.0,261.0,8.0,72.0,22.0,0.32,0.0,98.0,3.0,9.0,30.0,4.0,3.43564356435644,12.0,0.0,12.0,0.0,0.875,0.0,5.0,2.0,0.6824014865476737,0.3175985134523262
