test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
37,0,21.0,1.0,2.0,14.0,2.0,2.0,291.0,8.0,7.0,17.0,0.41,0.0,77.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,1.0,18.0,0.0,0.777777777777778,0.0,2.0,2.0,0.6234326746053689,0.37656732539463117
37,1,273.0,0.0,1.0,3.0,1.0,2.0,212.0,2.0,3.0,30.0,0.27,0.0,98.0,3.0,3.0,1.0,2.0,9.64285714285714,1.0,4.11224489795918,1.0,0.0,0.590909090909091,0.0,3.0,7.0,0.9069455574655348,0.09305444253446514
56,0,59.0,1.0,2.0,17.0,1.0,3.0,335.0,25.0,9.0,29.0,0.15,1.0,177.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,1.0,24.0,0.0,0.470588235294118,0.0,3.0,3.0,0.5855333761412931,0.414466623858707
56,1,21.0,1.0,2.0,14.0,2.0,2.0,291.0,8.0,7.0,17.0,0.41,0.0,77.0,2.0,4.0,14.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,0.0,0.1,0.0,2.0,2.0,0.6644273065725889,0.33557269342741114
56,2,59.0,2.0,1.0,58.0,1.0,3.0,490.0,26.0,50.0,44.0,0.14,1.0,209.0,4.0,0.0,0.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,0.0,0.520833333333333,0.0,4.0,5.0,0.9621594892161326,0.03784051078386746
61,0,0.0,0.0,1.0,0.0,2.0,1.0,35.0,1.0,0.0,2.0,1.67,0.0,6.0,1.0,14.0,0.0,1.0,52.7,2.0,20.6,0.0,0.0,0.0,0.0,3.0,2.0,0.8618383664887243,0.13816163351127572
163,0,3.0,0.0,2.0,1.0,4.0,2.0,134.0,4.0,1.0,7.0,0.56,0.0,22.0,3.0,0.0,7.0,2.0,97.9,1.0,4.65217391304348,1.0,0.0,0.875,0.0,3.0,4.0,0.966318598079044,0.033681401920956054
164,0,2.0,0.0,1.0,3.0,4.0,2.0,138.0,1.0,14.0,1.0,0.63,0.0,18.0,2.0,5.0,0.0,1.0,15.875,0.0,3.41666666666667,1.0,0.0,0.666666666666667,0.0,4.0,5.0,0.9351031098508714,0.0648968901491286
164,1,3.0,0.0,2.0,1.0,4.0,2.0,134.0,4.0,1.0,7.0,0.56,0.0,22.0,1.0,0.0,7.0,2.0,122.1,1.0,4.65217391304348,1.0,0.0,0.875,0.0,3.0,4.0,0.9458099292585963,0.05419007074140366
192,0,2.0,0.0,1.0,0.0,1.0,2.0,57.0,2.0,10.0,4.0,0.23,0.0,27.0,1.0,1.0,5.0,1.0,123.8,0.0,3.62962962962963,1.0,0.0,0.8,0.0,2.0,1.0,0.7341333462197797,0.26586665378022034
195,0,19.0,0.0,1.0,120.0,0.0,2.0,614.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.95652173913043,2.0,0.0,0.0,0.0,1.0,2.0,0.5004396002165159,0.4995603997834841
195,1,5.0,112.0,2.0,0.0,0.0,4.0,23.0,1.0,1.0,1.0,0.23,0.0,8.0,3.0,0.0,3.0,1.0,121.4,1.0,4.125,1.0,0.0,0.666666666666667,0.0,1.0,0.0,0.9461374279624907,0.05386257203750932
223,0,13.0,94.0,1.0,0.0,1.0,3.0,159.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,1.0,3.0,8.34782608695652,1.0,8.34782608695652,1.0,0.0,0.380952380952381,1.0,4.0,8.0,0.9321414625928666,0.06785853740713343
223,1,3.0,0.0,1.0,7.0,1.0,2.0,212.0,2.0,3.0,30.0,0.27,0.0,98.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,1.0,1.0,0.0,0.590909090909091,0.0,3.0,7.0,0.7337590310339597,0.2662409689660403
256,0,21.0,1.0,2.0,158.0,2.0,2.0,291.0,8.0,7.0,17.0,0.41,0.0,77.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,0.4,0.0,0.0,0.777777777777778,0.0,2.0,2.0,0.5262454051005125,0.4737545948994875
256,1,198.0,0.0,1.0,3.0,1.0,2.0,212.0,2.0,3.0,30.0,0.27,0.0,98.0,3.0,3.0,24.0,2.0,9.64285714285714,1.0,0.7,1.0,0.0,0.590909090909091,0.0,3.0,7.0,0.7300170459234949,0.269982954076505
256,2,0.0,0.0,1.0,0.0,5.0,2.0,319.0,1.0,6.0,15.0,0.76,0.0,47.0,1.0,0.0,3.0,1.0,1.93617021276596,0.0,2.70212765957447,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.6591893025548932,0.3408106974451069
345,0,59.0,2.0,1.0,58.0,1.0,3.0,490.0,26.0,50.0,34.0,0.14,1.0,209.0,4.0,0.0,1.0,2.0,6.12669683257919,0.0,7.59276018099547,0.0,1.0,0.520833333333333,0.0,4.0,5.0,0.9621594892161326,0.03784051078386746
345,1,59.0,1.0,2.0,17.0,1.0,3.0,335.0,25.0,9.0,29.0,0.15,1.0,177.0,4.0,3.0,1.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,0.0,0.470588235294118,0.0,3.0,3.0,0.9919856832780504,0.008014316721949591
356,0,1.0,0.0,1.0,1.0,0.0,2.0,30.0,1.0,3.0,2.0,0.32,1.0,11.0,1.0,0.0,14.0,2.0,3.09090909090909,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.5196200421867233,0.4803799578132767
356,1,3.0,0.0,2.0,0.0,0.0,3.0,33.0,1.0,7.0,4.0,0.19,0.0,15.0,1.0,0.0,19.0,1.0,5.0,2.0,6.33333333333333,16.0,0.0,0.1,0.0,4.0,0.0,0.8447048315388401,0.15529516846115993
363,0,12.0,1.0,2.0,0.0,1.0,3.0,75.0,2.0,2.0,11.0,0.21,1.0,567.0,3.0,0.0,26.0,1.0,3.75862068965517,1.0,0.8,1.0,0.0,0.5,0.0,3.0,2.0,0.8989347455321884,0.10106525446781156
363,1,3.0,0.0,1.0,4.0,2.0,3.0,67.0,1.0,0.0,5.0,0.33,7.0,15.0,1.0,0.0,19.0,2.0,19.2,1.0,4.8125,1.0,0.0,0.733333333333333,0.0,6.0,3.0,0.8327280627146451,0.16727193728535492
364,0,12.0,1.0,2.0,2.0,1.0,3.0,78.0,0.0,13.0,4.0,0.1,1.0,47.0,1.0,2.0,10.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,0.0,0.578947368421053,0.0,3.0,7.0,0.5499953192265319,0.45000468077346817
364,1,12.0,1.0,2.0,0.0,5.0,3.0,75.0,2.0,2.0,11.0,0.21,1.0,29.0,3.0,0.0,26.0,1.0,13.0,1.0,6.51724137931035,1.0,0.0,0.5,0.0,3.0,2.0,0.8400135196413634,0.15998648035863666
397,0,6.0,0.0,4.0,0.0,0.0,4.0,27.0,1.0,7.0,10.0,0.11,0.0,16.0,4.0,0.0,21.0,1.0,3.6875,1.0,0.8,1.0,0.0,0.4,0.0,1.0,1.0,0.8540963806478377,0.14590361935216228
397,1,3.0,0.0,2.0,0.0,12.0,3.0,33.0,1.0,7.0,4.0,0.19,0.0,15.0,1.0,0.0,19.0,1.0,82.5,2.0,6.33333333333333,1.0,0.0,0.5,0.0,4.0,0.0,0.5303952278428997,0.4696047721571003
397,2,1.0,0.0,1.0,1.0,0.0,2.0,30.0,1.0,3.0,2.0,0.32,1.0,11.0,1.0,0.0,18.0,2.0,57.4,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.8707642278011087,0.12923577219889126
450,0,0.0,0.0,1.0,1.0,0.0,1.0,23.0,4.0,0.0,2.0,0.37,0.0,9.0,5.0,2.0,7.0,1.0,79.9,2.0,3.1,17.0,0.0,1.0,0.0,1.0,0.0,0.919700535682235,0.08029946431776507
451,0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,1.38,0.0,3.0,3.0,0.0,2.0,1.0,88.5,3.0,2.66666666666667,2.0,1.0,1.0,0.0,1.0,0.0,0.9230052649231275,0.07699473507687248
451,1,0.0,0.0,1.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,1.38,0.0,3.0,3.0,0.0,2.0,1.0,3.0,2.0,15.6,2.0,0.0,1.0,0.0,1.0,0.0,0.9137985190632243,0.08620148093677568
