"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MAJOR_COMMIT <= 0.15'","b'target = 0'",0.22321,500,0.21786,488,0.976,0.02633,1.13748,5.52832e-23,0.85804,1922
"b'000001'","b'0.15 < MAJOR_COMMIT <= 0.91'","b'target = 0'",0.13482,302,0.1308,293,0.9702,0.01512,1.13072,4.55395e-12,0.85804,1922
"b'000002'","b'3.9 < CountClassCoupled <= 7.45'","b'target = 0'",0.20625,462,0.19911,446,0.96537,0.02214,1.12509,5.43561e-17,0.85804,1922
"b'000003'","b'0.07 < MAJOR_LINE <= 0.75'","b'target = 0'",0.13482,302,0.12991,291,0.96358,0.01423,1.123,1.32704e-10,0.85804,1922
"b'000004'","b'OWN_COMMIT <= 0.065'","b'target = 0'",0.20357,456,0.19509,437,0.95833,0.02042,1.11689,1.70786e-14,0.85804,1922
"b'000005'","b'0.45 < CountClassCoupled <= 3.9'","b'target = 0'",0.225,504,0.21473,481,0.95437,0.02167,1.11227,7.49527e-15,0.85804,1922
"b'000006'","b'CountClassBase <= 0.868'","b'target = 0'",0.15223,341,0.1442,323,0.94721,0.01358,1.10393,1.47335e-08,0.85804,1922
"b'000007'","b'CountOutput_Min > 2.43'","b'target = 0'",0.19196,430,0.18036,404,0.93953,0.01564,1.09498,4.47056e-09,0.85804,1922
"b'000008'","b'0.5 < CountLineComment <= 36'","b'target = 0'",0.34509,773,0.32366,725,0.9379,0.02756,1.09308,7.6281e-17,0.85804,1922
"b'000009'","b'0.75 < MAJOR_LINE <= 1.49'","b'target = 0'",0.21741,487,0.20313,455,0.93429,0.01658,1.08887,4.08821e-09,0.85804,1922
