"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.24 < MAJOR_COMMIT <= 0.89'","b'target = 0'",0.1183,265,0.11607,260,0.98113,0.02016,1.21021,2.15366e-19,0.81071,1816
"b'000001'","b'MAJOR_COMMIT <= 0.24'","b'target = 0'",0.2183,489,0.2125,476,0.97342,0.03552,1.20069,3.48886e-33,0.81071,1816
"b'000002'","b'0.25 < CountClassCoupled <= 3.9'","b'target = 0'",0.24107,540,0.22991,515,0.9537,0.03447,1.17637,1.88736e-27,0.81071,1816
"b'000003'","b'CountLineComment <= 20.8'","b'target = 0'",0.17991,403,0.17143,384,0.95285,0.02557,1.17533,1.47823e-19,0.81071,1816
"b'000004'","b'MAJOR_LINE <= 0.02'","b'target = 0'",0.26205,587,0.24866,557,0.94889,0.03621,1.17044,4.65151e-28,0.81071,1816
"b'000005'","b'0.02 < MAJOR_LINE <= 0.66'","b'target = 0'",0.12768,286,0.12054,270,0.94406,0.01702,1.16447,5.22293e-12,0.81071,1816
"b'000006'","b'PercentLackOfCohesion <= 7.5'","b'target = 0'",0.20446,458,0.19107,428,0.9345,0.02531,1.15268,9.62509e-17,0.81071,1816
"b'000007'","b'CountInput_Mean <= 1.24'","b'target = 0'",0.19286,432,0.17902,401,0.92824,0.02267,1.14497,3.70521e-14,0.81071,1816
"b'000008'","b'3.9 < CountClassCoupled <= 7.95'","b'target = 0'",0.19152,429,0.17768,398,0.92774,0.02241,1.14435,6.1949e-14,0.81071,1816
"b'000009'","b'MINOR_LINE <= 0.95'","b'target = 0'",0.10313,231,0.09554,214,0.92641,0.01193,1.1427,1.78357e-07,0.81071,1816
