"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.27 < MAJOR_COMMIT <= 0.925'","b'target = 0'",0.1125,252,0.11071,248,0.98413,0.01956,1.21457,2.37696e-19,0.81027,1815
"b'000001'","b'MAJOR_COMMIT <= 0.27'","b'target = 0'",0.20714,464,0.20089,450,0.96983,0.03305,1.19692,1.01562e-29,0.81027,1815
"b'000002'","b'CountLineComment <= 22.2'","b'target = 0'",0.22545,505,0.21429,480,0.9505,0.03161,1.17306,2.81416e-24,0.81027,1815
"b'000003'","b'PercentLackOfCohesion <= 10.8'","b'target = 0'",0.19866,445,0.18705,419,0.94157,0.02609,1.16205,2.65167e-18,0.81027,1815
"b'000004'","b'MAJOR_LINE <= 0'","b'target = 0'",0.26607,596,0.24777,555,0.93121,0.03218,1.14926,1.84181e-21,0.81027,1815
"b'000005'","b'0.8 < CountClassCoupled <= 3.6'","b'target = 0'",0.19732,442,0.18304,410,0.9276,0.02315,1.14481,1.99067e-14,0.81027,1815
"b'000006'","b'CountClassBase <= 0.902'","b'target = 0'",0.14286,320,0.13214,296,0.925,0.01639,1.1416,6.04065e-10,0.81027,1815
"b'000007'","b'0 < MAJOR_LINE <= 0.64'","b'target = 0'",0.12679,284,0.11696,262,0.92254,0.01423,1.13856,1.58687e-08,0.81027,1815
"b'000008'","b'CountClassCoupled <= 0.8'","b'target = 0'",0.19955,447,0.18214,408,0.91275,0.02045,1.12648,3.07437e-11,0.81027,1815
"b'000009'","b'OWN_COMMIT <= 0.206'","b'target = 0'",0.19821,444,0.17813,399,0.89865,0.01752,1.10908,1.56038e-08,0.81027,1815
