"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MAJOR_COMMIT <= 0.28'","b'target = 0'",0.20625,462,0.19911,446,0.96537,0.03042,1.18036,7.52679e-26,0.81786,1832
"b'000001'","b'1.4 < CountClassCoupled <= 4.1'","b'target = 0'",0.2,448,0.19241,431,0.96205,0.02884,1.17631,1.06e-23,0.81786,1832
"b'000002'","b'0.28 < MAJOR_COMMIT <= 0.94'","b'target = 0'",0.11696,262,0.11027,247,0.94275,0.01461,1.15271,4.75791e-10,0.81786,1832
"b'000003'","b'MaxNesting_Min > 0.082'","b'target = 0'",0.08438,189,0.07902,177,0.93651,0.01001,1.14508,8.83938e-07,0.81786,1832
"b'000004'","b'CountLineComment <= 20.6'","b'target = 0'",0.16741,375,0.1558,349,0.93067,0.01889,1.13793,1.09003e-11,0.81786,1832
"b'000005'","b'CountClassCoupled <= 1.4'","b'target = 0'",0.20357,456,0.18929,424,0.92982,0.02279,1.1369,4.05557e-14,0.81786,1832
"b'000006'","b'0.09 < MAJOR_LINE <= 0.88'","b'target = 0'",0.14509,325,0.13482,302,0.92923,0.01616,1.13618,6.76419e-10,0.81786,1832
"b'000007'","b'MAJOR_LINE <= 0.09'","b'target = 0'",0.24241,543,0.22411,502,0.92449,0.02585,1.13039,1.58278e-15,0.81786,1832
"b'000008'","b'CountClassBase <= 0.928'","b'target = 0'",0.14688,329,0.13438,301,0.91489,0.01425,1.11865,8.86986e-08,0.81786,1832
"b'000009'","b'OWN_COMMIT <= 0.16'","b'target = 0'",0.20179,452,0.18438,413,0.91372,0.01934,1.11721,2.17405e-10,0.81786,1832
