"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.315 < MAJOR_COMMIT <= 0.955'","b'target = 0'",0.09598,215,0.09286,208,0.96744,0.01311,1.16447,7.37831e-11,0.8308,1861
"b'000001'","b'MAJOR_COMMIT <= 0.315'","b'target = 0'",0.20491,459,0.19821,444,0.96732,0.02797,1.16432,1.72115e-23,0.8308,1861
"b'000002'","b'0 < MAJOR_LINE <= 0.69'","b'target = 0'",0.12455,279,0.1192,267,0.95699,0.01572,1.15188,9.17069e-12,0.8308,1861
"b'000003'","b'20.2 < CountLineComment <= 35'","b'target = 0'",0.24107,540,0.22902,513,0.95,0.02873,1.14347,7.54696e-21,0.8308,1861
"b'000004'","b'MAJOR_LINE <= 0'","b'target = 0'",0.2683,601,0.25179,564,0.93844,0.02888,1.12955,4.62156e-19,0.8308,1861
"b'000005'","b'CountLineComment <= 20.2'","b'target = 0'",0.17366,389,0.16295,365,0.9383,0.01867,1.12939,7.87313e-12,0.8308,1861
"b'000006'","b'0.6 < CountClassCoupled <= 3.4'","b'target = 0'",0.23036,516,0.21607,484,0.93798,0.02469,1.12901,7.01695e-16,0.8308,1861
"b'000007'","b'PercentLackOfCohesion <= 11.8'","b'target = 0'",0.19688,441,0.18438,413,0.93651,0.02081,1.12723,4.94961e-13,0.8308,1861
"b'000008'","b'CountClassCoupled <= 0.6'","b'target = 0'",0.17768,398,0.16473,369,0.92714,0.01712,1.11595,8.20402e-10,0.8308,1861
"b'000009'","b'3.4 < CountClassCoupled <= 6.75'","b'target = 0'",0.1942,435,0.17857,400,0.91954,0.01723,1.10681,3.18258e-09,0.8308,1861
