"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.27 < MAJOR_COMMIT <= 0.97'","b'target = 0'",0.10313,231,0.09955,223,0.96537,0.01328,1.15391,1.20101e-10,0.83661,1874
"b'000001'","b'MAJOR_COMMIT <= 0.27'","b'target = 0'",0.20357,456,0.19643,440,0.96491,0.02612,1.15336,4.13276e-21,0.83661,1874
"b'000002'","b'1.1 < CountClassCoupled <= 4.3'","b'target = 0'",0.21027,471,0.19866,445,0.9448,0.02275,1.12932,3.68462e-15,0.83661,1874
"b'000003'","b'CountClassCoupled <= 1.1'","b'target = 0'",0.20223,453,0.18973,425,0.93819,0.02054,1.12142,8.21667e-13,0.83661,1874
"b'000004'","b'CountLineComment <= 23.8'","b'target = 0'",0.19241,431,0.18036,404,0.93735,0.01938,1.12042,5.77259e-12,0.83661,1874
"b'000005'","b'MAJOR_LINE <= 0.01'","b'target = 0'",0.26027,583,0.24152,541,0.92796,0.02378,1.10919,1.00601e-13,0.83661,1874
"b'000006'","b'0.01 < MAJOR_LINE <= 0.64'","b'target = 0'",0.12366,277,0.11473,257,0.9278,0.01128,1.109,1.61531e-06,0.83661,1874
"b'000007'","b'CountClassBase <= 0.938'","b'target = 0'",0.15714,352,0.14509,325,0.9233,0.01362,1.10362,2.03575e-07,0.83661,1874
"b'000008'","b'RatioCommentToCode > 1.455'","b'target = 0'",0.19821,444,0.18259,409,0.92117,0.01676,1.10108,6.94569e-09,0.83661,1874
"b'000009'","b'1.78 < CountOutput_Mean <= 3.14'","b'target = 0'",0.19554,438,0.17991,403,0.92009,0.01632,1.09979,1.44833e-08,0.83661,1874
