"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MAJOR_COMMIT <= 0.19'","b'target = 0'",0.20938,469,0.20491,459,0.97868,0.029,1.16485,7.0688e-27,0.84018,1882
"b'000001'","b'CountLineComment <= 18.8'","b'target = 0'",0.15848,355,0.15268,342,0.96338,0.01953,1.14664,3.59867e-15,0.84018,1882
"b'000002'","b'0.19 < MAJOR_COMMIT <= 0.86'","b'target = 0'",0.1308,293,0.12545,281,0.95904,0.01555,1.14148,1.38382e-11,0.84018,1882
"b'000003'","b'0.85 < CountClassCoupled <= 3.45'","b'target = 0'",0.21295,477,0.20223,453,0.94969,0.02332,1.13034,4.05051e-16,0.84018,1882
"b'000004'","b'3.45 < CountClassCoupled <= 7.05'","b'target = 0'",0.20714,464,0.19554,438,0.94397,0.0215,1.12353,5.1362e-14,0.84018,1882
"b'000005'","b'CountInput_Mean <= 1.14'","b'target = 0'",0.20134,451,0.18884,423,0.93792,0.01968,1.11633,4.50966e-12,0.84018,1882
"b'000006'","b'OWN_COMMIT <= 0.134'","b'target = 0'",0.20223,453,0.18884,423,0.93377,0.01893,1.1114,3.71744e-11,0.84018,1882
"b'000007'","b'MAJOR_LINE <= 0.01'","b'target = 0'",0.27009,605,0.25179,564,0.93223,0.02486,1.10956,7.93769e-15,0.84018,1882
"b'000008'","b'0.01 < MAJOR_LINE <= 0.74'","b'target = 0'",0.15759,353,0.14598,327,0.92635,0.01358,1.10256,1.71206e-07,0.84018,1882
"b'000009'","b'0.05 < MaxNesting_Mean <= 0.34'","b'target = 0'",0.17634,395,0.16205,363,0.91899,0.0139,1.0938,3.91648e-07,0.84018,1882
