"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.01 < MAJOR_LINE <= 0.7'","b'target = 0'",0.12768,286,0.12411,278,0.97203,0.01678,1.15632,3.9415e-14,0.84063,1883
"b'000001'","b'MAJOR_COMMIT <= 0.2'","b'target = 0'",0.21741,487,0.21071,472,0.9692,0.02795,1.15295,1.58825e-23,0.84063,1883
"b'000002'","b'0.2 < MAJOR_COMMIT <= 0.885'","b'target = 0'",0.125,280,0.12098,271,0.96786,0.0159,1.15135,7.22796e-13,0.84063,1883
"b'000003'","b'MAJOR_LINE <= 0.01'","b'target = 0'",0.26071,584,0.24911,558,0.95548,0.02994,1.13663,1.7625e-22,0.84063,1883
"b'000004'","b'0.65 < CountClassCoupled <= 3.7'","b'target = 0'",0.23348,523,0.22232,498,0.9522,0.02605,1.13273,1.28419e-18,0.84063,1883
"b'000005'","b'CountPath_Min <= 0.764'","b'target = 0'",0.12991,291,0.12188,273,0.93814,0.01267,1.11601,7.73597e-08,0.84063,1883
"b'000006'","b'3.7 < CountClassCoupled <= 7.5'","b'target = 0'",0.20089,450,0.18705,419,0.93111,0.01818,1.10764,2.02949e-10,0.84063,1883
"b'000007'","b'CountClassCoupled <= 0.65'","b'target = 0'",0.19196,430,0.17813,399,0.92791,0.01676,1.10383,2.64039e-09,0.84063,1883
"b'000008'","b'OWN_COMMIT <= 0.115'","b'target = 0'",0.20179,452,0.18705,419,0.92699,0.01743,1.10274,1.34141e-09,0.84063,1883
"b'000009'","b'1.42 < CountOutput_Mean <= 2.92'","b'target = 0'",0.19688,441,0.1817,407,0.9229,0.0162,1.09788,1.41275e-08,0.84063,1883
