test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,8.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.5587385,0.44126147
106,0,0.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.1,2.0,7.0,0.5139107,0.4860893
117,0,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,13.0,25.0,1.0,3.0,1486.0,19.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,1.0,0.5157329,0.48426715
160,0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,122.0,2.0,8.0,44.0,8.0,0.0,4.0,2257.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,5.0,0.66668355,0.33331642
165,0,7.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,1.0,4.0,6.0,6.0,0.0,4.0,0.0,10.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.734773,0.26522702
204,0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,1706.0,18.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,3.0,6.0,0.55090106,0.44909894
205,0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,1393.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,1.0,1.0,0.0,1.0,2.0,1.0,0.7658571,0.23414291
212,0,0.0,0.0,1.0,37.0,0.0,0.0,1.0,22.0,1.0,2.0,8.0,25.0,0.0,3.0,0.0,9.0,2.0,0.0,1.55555555555556,1.0,1.0,0.0,0.0,5.0,12.0,0.57223666,0.4277633
624,0,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,7.0,8.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.875,4.0,10.0,0.6134828,0.38651723
807,0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,63.0,1.0,5.0,14.0,28.0,0.0,1.0,3069.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,4.0,0.64997447,0.35002553
3061,0,4.0,0.0,1.0,1.0,0.0,5.0,5.0,109.0,1.0,0.0,13.0,12.0,6.0,2.0,0.0,11.0,2.0,2.0,10.0,15.0,1.0,0.0,0.4,4.0,3.0,0.5826875,0.41731253
3065,0,1.0,0.0,2.0,1.0,0.0,7.0,4.0,64.0,1.0,24.0,0.0,5.0,5.0,2.0,0.0,9.0,1.0,0.0,9.14285714285714,1.0,1.0,0.0,1.0,3.0,2.0,0.7179663,0.28203365
3216,0,7.0,0.0,1.0,4.0,5.0,1.0,1.0,57.0,28.0,0.0,2.0,52.0,0.0,5.0,0.0,14.0,2.0,0.0,6.20338983050847,1.0,1.0,0.0,0.666666666666667,2.0,2.0,0.702296,0.29770395
3399,0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,83.0,5.0,16.0,0.0,86.0,0.0,3.0,2.0,30.0,4.0,0.0,3.19811320754717,0.0,64.0,0.0,0.75,6.0,6.0,0.6266168,0.37338322
3733,0,6.0,0.0,2.0,2.0,0.0,2.0,4.0,111.0,4.0,2.0,3.0,27.0,2.0,2.0,1.0,21.0,2.0,0.0,7.11428571428571,1.0,1.0,0.0,0.8,1.0,6.0,0.8069453,0.19305466
4124,0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,20.0,32.0,0.0,14.0,28.0,0.0,3.0,0.0,11.0,1.0,0.0,1.21428571428571,1.0,1.0,0.0,0.0,1.0,1.0,0.7577628,0.2422372
4185,0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,58.0,1.0,7.0,3.0,13.0,0.0,1.0,4.0,23.0,2.0,0.0,0.4,1.0,1.0,0.0,1.0,2.0,2.0,0.9669574,0.033042636
4195,0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,43.0,1.0,0.0,19.0,51.0,0.0,5.0,2.0,16.0,2.0,0.0,1.7843137254902,1.0,1.0,0.0,1.0,2.0,3.0,0.51670337,0.4832966
4231,0,1.0,0.0,1.0,1.0,14.0,8.0,4.0,142.0,1.0,0.0,0.0,14.0,1.0,1.0,0.0,18.0,1.0,0.0,0.5,4.0,1.0,0.0,0.333333333333333,2.0,3.0,0.70103,0.29896995
4237,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,1.0,1.0,18.0,50.0,0.0,5.0,0.0,16.0,2.0,0.0,9.5,1.0,1.0,0.0,0.5,4.0,3.0,0.7114659,0.2885341
4637,0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1446.0,1.0,7.0,9.0,176.0,0.0,3.0,2.0,36.0,4.0,0.0,2.54891304347826,1.0,1.0,0.0,0.4,2.0,2.0,0.52624846,0.47375152
5371,0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,65.0,4.0,29.0,11.0,19.0,1.0,4.0,1439.0,20.0,2.0,0.0,6.25925925925926,0.0,1.0,0.0,1.0,2.0,4.0,0.5069957,0.4930043
5525,0,11.0,0.0,1.0,1.0,2.0,0.0,2.0,35.0,1.0,7.0,15.0,28.0,0.0,4.0,0.0,6.0,1.0,0.0,3.575,19.0,1.0,0.0,1.0,3.0,3.0,0.53957814,0.46042186
5528,0,10.0,0.0,1.0,3.0,0.0,0.0,1.0,32.0,12.0,3.0,11.0,30.0,0.0,3.0,0.0,12.0,2.0,0.0,1.48484848484848,0.0,1.0,0.0,0.0,3.0,2.0,0.56367457,0.43632543
6410,0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,21.0,2.0,0.0,4.0,4.0,2.0,3.0,0.0,6.0,2.0,2.0,9.75,2.0,55.0,0.0,1.0,5.0,0.0,0.5406878,0.4593122
6488,0,10.0,0.0,1.0,4.0,0.0,0.0,2.0,27.0,1.0,2.0,4.0,200.0,0.0,3.0,0.0,9.0,1.0,0.0,5.14285714285714,1.0,1.0,0.0,0.5,3.0,2.0,0.52802336,0.47197664
6739,0,9.0,0.0,1.0,2.0,4.0,18.0,2.0,98.0,3.0,2.0,18.0,34.0,1.0,3.0,0.0,17.0,1.0,0.0,4.39622641509434,0.0,1.0,0.0,0.5,2.0,3.0,0.56963027,0.4303697
7400,0,16.0,0.0,2.0,0.0,0.0,6.0,7.0,365.0,3.0,0.0,34.0,4.0,2.0,2.0,0.0,2.0,2.0,2.0,9.15,1.0,1.0,0.0,0.2,4.0,5.0,0.6742664,0.3257336
