test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
7,0,1.0,0.0,1.0,0.0,7.0,2.0,133.0,18.0,8.0,1.0,0.67,0.0,100.0,8.0,0.0,17.0,2.0,2.0,0.0,0.0,0.0,217.0,0.6875,0.0,2.0,2.0,0.6681823598953727,0.3318176401046273
8,0,3.0,6.0,1.0,1.0,5.0,2.0,116.0,2.0,1.0,8.0,0.66,0.0,84.0,7.0,0.0,13.0,1.0,2.0625,1.0,1.0,4.0,192.0,0.7,0.0,1.0,1.0,0.7947421674610111,0.2052578325389889
185,0,1.0,0.0,1.0,1.0,16.0,2.0,114.0,1.0,9.0,0.0,15.2,1.0,96.0,3.0,9.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,47.0,0.3,0.0,3.0,6.0,0.9981274504576518,0.0018725495423481597
187,0,7.0,4.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,14.1,1.0,100.0,5.0,1.0,19.0,2.0,3.5,0.0,0.0,0.0,106.0,0.380952380952381,3.0,5.0,5.0,0.7337433705350034,0.2662566294649967
238,0,2.0,14.0,1.0,0.0,7.0,2.0,1660.0,14.0,32.0,15.0,1.0,0.0,100.0,2.0,34.0,4.0,3.0,2.1,0.0,0.0,0.0,668.0,0.294117647058824,2.0,4.0,8.0,0.6940479815527119,0.30595201844728814
264,0,0.0,3.0,1.0,0.0,5.0,1.0,362.0,1.0,0.0,10.0,1.0,0.0,91.0,2.0,1.0,9.0,1.0,1.7,1.0,1.0,0.0,17.0,0.222222222222222,0.0,3.0,4.0,0.7110417051415479,0.28895829485845215
279,0,0.0,0.0,1.0,0.0,7.0,2.0,227.0,2.0,8.0,3.0,1.19,0.0,79.0,6.0,2.0,12.0,1.0,3.88,0.0,1.0,0.0,1405.0,0.333333333333333,0.0,5.0,4.0,0.7994166674005482,0.20058333259945182
292,0,6.0,0.0,1.0,2.0,6.0,2.0,492.0,7.0,17.0,6.0,0.65,0.0,95.0,5.0,12.0,26.0,2.0,4.58823529411765,0.0,0.0,0.0,4.0,0.37037037037037,3.0,4.0,6.0,0.5724694768478549,0.4275305231521452
365,0,0.0,0.0,1.0,0.0,7.0,0.0,315.0,8.0,10.0,8.0,1.09,1.0,42.0,5.0,34.0,5.0,2.0,3.09090909090909,0.0,0.0,0.0,167.0,0.285714285714286,0.0,4.0,5.0,0.7283563350736935,0.27164366492630654
371,0,3.0,0.0,5.0,0.0,17.0,1.0,244.0,2.0,5.0,7.0,1.69,0.0,84.0,6.0,1.0,6.0,1.0,2.38888888888889,0.0,1.0,0.0,30.0,0.4,0.0,5.0,2.0,0.8250151768627317,0.17498482313726824
379,0,1.0,1.0,1.0,0.0,6.0,2.0,81.0,2.0,3.0,29.0,0.75,0.0,100.0,5.0,0.0,17.0,2.0,1.875,0.0,1.0,0.0,450.0,0.428571428571429,0.0,3.0,0.0,0.654711240388619,0.345288759611381
396,0,20.0,1.0,1.0,1.0,5.0,2.0,520.0,17.0,14.0,17.0,0.66,1.0,100.0,6.0,10.0,11.0,3.0,3.32051282051282,0.0,0.0,0.0,4.0,0.454545454545455,0.0,3.0,3.0,0.9071726272460663,0.09282737275393375
416,0,1.0,1.0,1.0,0.0,6.0,2.0,162.0,2.0,10.0,4.0,0.74,0.0,95.0,4.0,238.0,4.0,2.0,3.25,4.0,1.0,0.0,255.0,0.285714285714286,0.0,4.0,2.0,0.5071874814868235,0.49281251851317653
468,0,0.0,0.0,1.0,0.0,17.0,1.0,82.0,1.0,1.0,1.0,2.73,0.0,87.0,5.0,4.0,1.0,1.0,5.0,0.0,2.0,0.0,56.0,0.428571428571429,0.0,1.0,2.0,0.9814854707260832,0.01851452927391689
474,0,0.0,0.0,1.0,0.0,7.0,2.0,33.0,1.0,0.0,0.0,1.43,2.0,100.0,1.0,0.0,8.0,2.0,3.0,3.0,7.0,1.0,138.0,0.2,0.0,1.0,1.0,0.6037718674578971,0.3962281325421029
493,0,12.0,5.0,2.0,0.0,6.0,3.0,434.0,7.0,6.0,4.0,0.48,12.0,92.0,2.0,3.0,20.0,2.0,0.0,0.0,1.0,0.0,137.0,0.227272727272727,1.0,4.0,5.0,0.6067132179080754,0.3932867820919246
515,0,8.0,12.0,1.0,0.0,7.0,2.0,635.0,11.0,11.0,8.0,0.85,0.0,94.0,9.0,4.0,30.0,3.0,0.0,0.0,0.0,0.0,263.0,0.391304347826087,1.0,4.0,5.0,0.5803367331114562,0.4196632668885439
538,0,3.0,15.0,1.0,0.0,22.0,2.0,204.0,4.0,1.0,13.0,0.68,0.0,87.0,1.0,1.0,28.0,2.0,15.1034482758621,0.0,1.0,0.0,78.0,0.153846153846154,0.0,4.0,5.0,0.6851431263193244,0.31485687368067555
563,0,0.0,0.0,1.0,0.0,9.0,2.0,113.0,3.0,1.0,37.0,0.81,1.0,93.0,6.0,0.0,22.0,2.0,3.44444444444444,0.0,1.0,0.0,25.0,0.461538461538462,0.0,4.0,6.0,0.5244815658503952,0.47551843414960476
578,0,0.0,0.0,1.0,0.0,7.0,1.0,191.0,1.0,0.0,12.0,7.9,0.0,93.0,1.0,0.0,1.0,2.0,4.85185185185185,1.0,1.0,0.0,8.0,0.333333333333333,0.0,2.0,5.0,0.9220395780076802,0.07796042199231973
582,0,0.0,5.0,1.0,0.0,7.0,3.0,84.0,1.0,3.0,0.0,0.72,1.0,62.0,2.0,3.0,9.0,1.0,2.125,0.0,1.0,0.0,1202.0,0.625,0.0,1.0,0.0,0.8113770555208777,0.18862294447912226
584,0,0.0,0.0,2.0,0.0,5.0,3.0,49.0,1.0,0.0,2.0,0.48,1.0,30.0,2.0,3.0,9.0,1.0,40.2,3.0,2.0,0.0,51.0,0.375,0.0,3.0,3.0,0.5309699934595602,0.4690300065404398
586,0,0.0,0.0,1.0,0.0,2.0,3.0,47.0,1.0,2.0,0.0,0.68,0.0,65.0,3.0,0.0,6.0,1.0,3.5,3.0,2.0,0.0,6.0,0.5,0.0,3.0,3.0,0.7930437221008986,0.20695627789910148
588,0,0.0,0.0,1.0,0.0,6.0,4.0,80.0,1.0,2.0,1.0,0.83,1.0,0.0,3.0,0.0,36.0,1.0,2.0,4.0,3.0,0.0,5.0,0.2,0.0,2.0,1.0,0.716526794492429,0.28347320550757105
589,0,0.0,0.0,2.0,0.0,4.0,3.0,47.0,1.0,12.0,1.0,14.3,1.0,50.0,2.0,0.0,13.0,1.0,2.8,1.0,2.0,0.0,64.0,0.25,0.0,5.0,3.0,0.879738480794238,0.12026151920576203
590,0,0.0,10.0,1.0,0.0,7.0,3.0,107.0,1.0,2.0,0.0,1.57,1.0,0.0,3.0,0.0,10.0,1.0,2.5,1.0,2.0,4.0,49.0,0.461538461538462,0.0,4.0,2.0,0.5362895274742464,0.4637104725257536
610,0,10.0,22.0,1.0,2.0,8.0,2.0,610.0,1.0,6.0,12.0,1.09,0.0,94.0,1.0,1.0,37.0,1.0,0.3,0.0,0.0,3.0,242.0,0.375,3.0,3.0,8.0,0.5372152608853149,0.4627847391146851
631,0,2.0,4.0,1.0,5.0,6.0,2.0,578.0,9.0,11.0,17.0,0.81,0.0,100.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,470.0,0.485714285714286,4.0,3.0,7.0,0.9172838343299327,0.08271616567006732
742,0,9.0,6.0,1.0,15.0,3.0,2.0,307.0,11.0,0.0,12.0,0.36,0.0,82.0,2.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,119.0,0.266666666666667,0.0,2.0,6.0,0.527430687234926,0.47256931276507397
790,0,0.0,0.0,1.0,0.0,1.0,1.0,36.0,1.0,0.0,2.0,0.69,3.0,83.0,2.0,0.0,4.0,1.0,1.33333333333333,0.0,18.0,0.0,11.0,0.666666666666667,0.0,1.0,1.0,0.7182553699624262,0.2817446300375738
802,0,0.0,0.0,17.0,1.0,12.0,26.0,43.0,1.0,0.0,0.0,0.35,9.0,0.0,1.0,0.0,0.0,1.0,3.1,16.0,6.0,5.0,13.0,0.2,0.0,2.0,2.0,0.8747944079214532,0.12520559207854678
809,0,9.0,18.0,1.0,0.0,7.0,2.0,509.0,9.0,2.0,1.0,0.79,0.0,100.0,3.0,1.0,1.0,2.0,3.82539682539683,0.0,0.0,0.0,202.0,0.238095238095238,3.0,2.0,6.0,0.7865774094852216,0.21342259051477844
1020,0,0.0,0.0,1.0,0.0,21.0,25.0,27.0,1.0,0.0,0.0,0.38,5.0,0.0,3.0,0.0,15.0,1.0,1.5,1.0,2.0,0.0,7.0,0.333333333333333,0.0,3.0,0.0,0.985954595202957,0.014045404797042976
1168,0,1.0,22.0,1.0,0.0,4.0,1.0,88.0,2.0,2.0,37.0,0.43,1.0,86.0,5.0,0.0,9.0,1.0,1.46666666666667,1.0,1.0,0.0,10.0,0.4,0.0,1.0,2.0,0.6605473989341738,0.3394526010658262
1201,0,0.0,0.0,1.0,0.0,16.0,1.0,98.0,2.0,3.0,2.0,0.33,1.0,52.0,2.0,0.0,10.0,0.0,1.37037037037037,0.0,0.0,0.0,31.0,0.357142857142857,0.0,3.0,3.0,0.9633492906380994,0.03665070936190059
1231,0,0.0,0.0,13.0,0.0,3.0,1.0,48.0,2.0,1.0,4.0,0.84,0.0,12.0,5.0,0.0,7.0,1.0,1.5,1.0,1.0,0.0,1.0,0.25,0.0,2.0,3.0,0.5102496069879449,0.48975039301205514
1234,0,0.0,0.0,1.0,0.0,2.0,3.0,30.0,2.0,1.0,1.0,0.75,1.0,100.0,5.0,0.0,5.0,2.0,0.5,0.0,0.0,0.0,1817.0,0.5,0.0,2.0,0.0,0.962716700523478,0.037283299476522
1236,0,2.0,1.0,1.0,0.0,20.0,1.0,105.0,8.0,3.0,2.0,0.42,2.0,100.0,2.0,0.0,36.0,2.0,1.61538461538462,0.0,0.0,0.0,7.0,0.4,0.0,5.0,2.0,0.9113090959161532,0.08869090408384685
