test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
799,0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,10.0,14.08,0.0,50.0,3.0,0.0,10.0,1.0,18.6,0.0,1.0,1.0,1.06666666666667,0.666666666666667,0.0,3.0,1.0,0.6883386070872102,0.3116613929127898
4,0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,9.0,6.0,0.25,0.0,80.0,2.0,1.0,6.0,1.0,4.11111111111111,0.0,4.0,1.0,1.41666666666667,0.0,0.0,1.0,1.0,0.9965141456232497,0.0034858543767502747
4,1,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,6.0,4.0,0.27,1.0,82.0,3.0,2.0,7.0,1.0,5.2,1.0,2.0,1.0,1.57142857142857,0.0,0.0,2.0,1.0,0.9731635976238218,0.026836402376178226
820,0,8.0,0.0,1.0,1.0,0.0,486.0,2.0,1.0,12.0,14.0,0.28,0.0,79.0,6.0,0.0,4.0,2.0,4.65217391304348,1.0,1.0,1.0,1.26923076923077,0.8,0.0,3.0,0.0,0.5369919793726172,0.46300802062738283
820,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,15.0,8.0,0.27,0.0,95.0,1.0,3.0,12.0,2.0,6.41666666666667,1.0,0.0,1.0,0.928571428571429,0.0,0.0,3.0,3.0,0.5547636249267238,0.4452363750732761
820,2,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,9.0,6.0,0.25,0.0,80.0,2.0,1.0,6.0,1.0,4.11111111111111,0.0,1.0,1.0,1.41666666666667,0.0,0.0,1.0,1.0,0.9965141456232497,0.0034858543767502747
19,0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,9.0,6.0,13.13,0.0,80.0,5.0,1.0,6.0,1.0,4.11111111111111,0.0,1.0,1.0,1.41666666666667,0.8,0.0,1.0,1.0,0.6153532804566676,0.3846467195433324
830,0,4.0,2.0,1.0,2.0,2.0,235.0,2.0,0.0,11.0,16.0,0.36,1.0,85.0,2.0,0.0,6.0,1.0,3.36363636363636,0.0,1.0,1.0,1.2,0.1,0.0,1.0,0.0,0.9989290039398677,0.0010709960601323247
830,1,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,9.0,6.0,0.25,0.0,80.0,2.0,16.0,6.0,1.0,4.11111111111111,0.0,1.0,1.0,1.41666666666667,0.1,0.0,1.0,1.0,0.9957641668400629,0.004235833159937108
831,0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,13.0,51.0,0.28,0.0,86.0,3.0,1.0,15.0,2.0,2.50877192982456,0.0,1.0,1.0,0.838709677419355,0.0,0.0,5.0,2.0,0.6314540022669388,0.36854599773306124
831,1,16.0,0.0,1.0,19.0,12.0,2.0,11.0,6.0,22.0,75.0,0.56,0.0,95.0,5.0,0.0,42.0,2.0,3.19587628865979,0.0,0.0,1.0,0.724770642201835,0.0,0.0,2.0,4.0,0.7831877840735937,0.21681221592640634
