Antecedent,Antecedent Coverage %,Confidence,Lift
1.115 < CountDeclClass <= 1.53,0.0567,0.99213,1.17461
0.9 < CountClassCoupled <= 3.1,0.2125,0.97269,1.1516
CountClassCoupled <= 0.9,0.19777,0.96388,1.14117
RatioCommentToCode > 1.615,0.19152,0.95804,1.13426
Added_lines <= -1.5,0.12054,0.95556,1.13131
CountOutput_Mean <= 1.7,0.20223,0.95143,1.12643
CountDeclClass <= 0.755,0.09018,0.9505,1.12532
1.3 < CountDeclMethodPublic <= 4.35,0.23125,0.94788,1.12222
MaxInheritanceTree <= 1.07,0.22589,0.93874,1.1114
3.1 < CountClassCoupled <= 6.35,0.19018,0.93427,1.10612
