Antecedent,Antecedent Coverage %,Confidence,Lift
-6.5 < Added_lines <= 25 & 0.768 < CountDeclClass <= 1.078,0.21429,0.9875,1.17285
-6.5 < Added_lines <= 25 & -0.43 < AvgLineBlank <= 0.26,0.17411,0.98718,1.17247
0.9 < CountClassCoupled <= 3.05,0.23036,0.97868,1.16238
CountClassCoupled <= 0.9,0.17813,0.97744,1.16091
MaxInheritanceTree <= 1.07 & -0.52 < MINOR_COMMIT <= 0,0.22545,0.95446,1.13361
Added_lines <= -6.5,0.11741,0.95437,1.13351
RatioCommentToCode > 1.555,0.19554,0.95434,1.13347
CountDeclInstanceVariable <= -0.22,0.11161,0.944,1.12119
1.58 < CountDeclInstanceVariable <= 3.7,0.19777,0.94357,1.12067
CountOutput_Mean <= 1.82,0.20268,0.94273,1.11968
