Antecedent,Antecedent Coverage %,Confidence,Lift
0.8 < CountClassCoupled <= 3.1,0.21741,0.97947,1.16455
CountClassCoupled <= 0.8,0.19063,0.9719,1.15555
3.1 < CountClassCoupled <= 6.35,0.2,0.94866,1.12792
1.7 < CountDeclMethodPublic <= 4.35,0.21161,0.94726,1.12625
-1 < Added_lines <= 28,0.30223,0.94682,1.12574
RatioCommentToCode > 1.445,0.2,0.94643,1.12527
1.82 < CountOutput_Mean <= 2.96,0.1933,0.94457,1.12306
0.1 < CountDeclInstanceVariable <= 1.68,0.17098,0.93995,1.11756
Added_lines <= -1,0.12321,0.93841,1.11573
1.68 < CountDeclInstanceVariable <= 3.8,0.21161,0.93671,1.11371
