Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.75,0.17411,0.98205,1.14394
0.75 < CountClassCoupled <= 3.25,0.24018,0.97955,1.14103
Added_lines <= 1.5,0.22188,0.96378,1.12266
OWN_COMMIT <= 0.125,0.20089,0.95778,1.11566
CountOutput_Mean <= 1.66,0.19911,0.94843,1.10478
RatioCommentToCode > 1.76,0.19866,0.94831,1.10464
CountDeclMethodPublic <= 0.8,0.15089,0.94675,1.10281
MaxInheritanceTree <= 1.015,0.25089,0.94484,1.10059
0.8 < CountDeclMethodPublic <= 3.9,0.25045,0.94474,1.10048
0.76 < CountDeclClass <= 1.065,0.5,0.94286,1.09828
