Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.7,0.19063,0.97658,1.14651
0.7 < CountClassCoupled <= 2.95,0.20759,0.97634,1.14623
Added_lines <= 0,0.17277,0.96124,1.1285
RatioCommentToCode > 1.5,0.18705,0.95943,1.12637
0.22 < CountDeclInstanceVariable <= 1.72,0.17143,0.95313,1.11897
1.75 < CountDeclMethodPublic <= 4.4,0.21161,0.95148,1.11704
CountOutput_Mean <= 1.74,0.2,0.95089,1.11635
CountDeclMethodPublic <= 1.75,0.19821,0.95045,1.11583
2.95 < CountClassCoupled <= 5.85,0.20223,0.94923,1.1144
28.5 < Added_lines <= 67.5,0.18393,0.94175,1.10562
