Antecedent,Antecedent Coverage %,Confidence,Lift
0.9 < CountClassCoupled <= 3.3,0.22098,0.98384,1.14305
CountClassCoupled <= 0.9,0.17589,0.98223,1.14118
CountDeclMethodPublic <= 1,0.16741,0.97333,1.13084
RatioCommentToCode > 1.645,0.19777,0.96614,1.12249
MaxInheritanceTree <= 1.07,0.23616,0.96597,1.12229
1.07 < MaxInheritanceTree <= 1.85,0.16696,0.95722,1.11212
1.68 < CountOutput_Mean <= 3.1,0.22277,0.9519,1.10595
CountOutput_Mean <= 1.68,0.1875,0.95,1.10373
1 < CountDeclMethodPublic <= 3.7,0.22991,0.94757,1.10091
Added_lines <= 2.5,0.23393,0.94656,1.09974
