Antecedent,Antecedent Coverage %,Confidence,Lift
-1.5 < Added_lines <= 27.5,0.30223,0.96898,1.15208
CountClassCoupled <= 1.1,0.20491,0.96514,1.14751
RatioCommentToCode > 1.45,0.19464,0.9633,1.14533
1.1 < CountClassCoupled <= 3.65,0.19375,0.96083,1.14239
CountDeclMethodPublic <= 1.05,0.1683,0.95225,1.13219
OWN_COMMIT <= 0.115,0.20223,0.94923,1.12859
-0.1 < MAJOR_LINE <= 0.32,0.30446,0.93842,1.11574
CountOutput_Mean <= 1.84,0.20357,0.9364,1.11335
MaxInheritanceTree <= 1.12,0.21696,0.93004,1.10578
1.26 < CountInput_Mean <= 2.45,0.20089,0.92444,1.09913
