Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.9,0.18482,0.98792,1.14069
0.9 < CountClassCoupled <= 3.3,0.22098,0.98384,1.13598
OWN_COMMIT <= 0.14,0.20268,0.97137,1.12158
CountOutput_Mean <= 1.86,0.20714,0.95905,1.10736
Added_lines <= -6.5,0.11741,0.95817,1.10635
MaxInheritanceTree <= 1.08,0.22321,0.958,1.10614
-6.5 < Added_lines <= 28,0.30848,0.95224,1.0995
RatioCommentToCode > 1.6,0.19777,0.95034,1.0973
CountDeclMethodPublic <= 1.7,0.17946,0.95025,1.09719
1.7 < CountDeclMethodPublic <= 4.15,0.22143,0.94355,1.08946
