Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.615,0.19821,0.96622,1.13315
-4.5 < Added_lines <= 28.5,0.29777,0.96402,1.13058
CountClassCoupled <= 1.36,0.20759,0.96344,1.1299
OWN_COMMIT <= 0.136,0.2,0.95313,1.1178
1.36 < CountClassCoupled <= 3.12,0.19911,0.95067,1.11492
3.12 < CountClassCoupled <= 5.74,0.19554,0.94749,1.11119
CountDeclMethodPublic <= 1.55,0.19509,0.94737,1.11105
CountOutput_Mean <= 1.76,0.19509,0.9405,1.103
3 < PercentLackOfCohesion <= 31,0.1817,0.93612,1.09786
1.55 < CountDeclMethodPublic <= 4,0.21384,0.93319,1.09443
