Antecedent,Antecedent Coverage %,Confidence,Lift
-7 < Added_lines <= 18.5 & 0.75 < CountDeclClass <= 1.08,0.22277,0.98597,1.1515
MAJOR_LINE <= 0.015 & -0.225 < AvgLineBlank <= 0.09,0.14911,0.98204,1.1469
RatioCommentToCode > 1.64,0.19464,0.97706,1.1411
0.8 < CountClassCoupled <= 2.9,0.21339,0.9749,1.13856
CountClassCoupled <= 0.8,0.19018,0.96948,1.13224
1.25 < CountDeclMethodPublic <= 3.85,0.20938,0.95096,1.11061
1.12 < MaxInheritanceTree <= 1.93,0.14196,0.94969,1.10912
CountDeclMethodPublic <= 1.25,0.20179,0.94912,1.10846
-7 < Added_lines <= 18.5,0.32768,0.94687,1.10583
-0.26 < CountDeclInstanceVariable <= 1.34,0.28036,0.94586,1.10465
