Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1,0.20491,0.98475,1.17519
1 < CountClassCoupled <= 3.5,0.21473,0.98129,1.17106
CountClassDerived > 1.29 & -0.485 < CountDeclClassMethod <= 0,0.12589,0.97163,1.15954
CountOutput_Mean <= 1.7,0.19955,0.95302,1.13733
CountDeclClass <= 0.76,0.08214,0.95109,1.13502
MaxInheritanceTree <= 1.105,0.2183,0.95092,1.13482
-0.5 < Added_lines <= 29.5,0.28973,0.95069,1.13455
1.98 < CountDeclMethodPublic <= 3.92,0.16875,0.94709,1.13025
CountDeclMethodPublic <= 1.98,0.2375,0.94549,1.12834
OWN_COMMIT <= 0.145,0.20223,0.94481,1.12753
