Antecedent,Antecedent Coverage %,Confidence,Lift
-2 < Added_lines <= 27 & -0.23 < AvgLineBlank <= 0.145,0.15313,0.99708,1.16145
CountClassCoupled <= 0.85,0.19464,0.98165,1.14347
0.85 < CountClassCoupled <= 3,0.20938,0.98081,1.14249
-0.23 < AvgLineBlank <= 0.145 & -0.67 < CountDeclClassVariable <= 0.12,0.23348,0.95793,1.11585
3 < CountClassCoupled <= 6.45,0.19777,0.9526,1.10963
-2 < Added_lines <= 27,0.30938,0.95238,1.10938
CountOutput_Mean <= 1.72,0.20402,0.95186,1.10877
1.72 < CountOutput_Mean <= 2.82,0.18259,0.9511,1.10789
MAJOR_LINE <= 0,0.27054,0.94719,1.10334
27 < Added_lines <= 62,0.17321,0.94588,1.1018
