Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.9,0.19196,0.98372,1.10067
RatioCommentToCode > 1.525,0.20134,0.98226,1.09903
0.9 < CountClassCoupled <= 2.84,0.21071,0.97669,1.09281
2.84 < CountClassCoupled <= 5.92,0.20402,0.97374,1.0895
CountOutput_Mean <= 1.78,0.19955,0.97315,1.08884
Added_lines <= -2.5,0.12455,0.97133,1.0868
MaxInheritanceTree <= 1.03,0.23393,0.96947,1.08472
OWN_COMMIT <= 0.09,0.20804,0.96781,1.08287
CountDeclMethodPublic <= 1.3,0.18348,0.96594,1.08077
0.555 < CountDeclClass <= 1.045,0.51696,0.95855,1.0725
