Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.95,0.19107,0.98131,1.15387
CountPath_Min > 1.465,0.11652,0.97701,1.14882
0.95 < CountClassCoupled <= 3.5,0.21295,0.97484,1.14627
MaxInheritanceTree <= 1.1,0.22277,0.97194,1.14286
RatioCommentToCode > 1.355,0.19107,0.96729,1.13739
CountDeclClass <= 0.77,0.0808,0.96133,1.13038
1.1 < MaxInheritanceTree <= 1.85,0.16473,0.95935,1.12805
CountOutput_Mean <= 1.94,0.19643,0.95682,1.12508
MAJOR_LINE <= 0.05,0.2567,0.94957,1.11655
1.7 < CountDeclMethodPublic <= 4.6,0.20045,0.94878,1.11562
