"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'OWN_COMMIT > 1.0184'","b'target = 0'",0.0724,160,0.07195,159,0.99375,0.00803,1.12567,2.3494e-08,0.88281,1951
"b'000001'","b'ADEV <= 1.42'","b'target = 0'",0.20905,462,0.20543,454,0.98268,0.02088,1.11314,2.05417e-18,0.88281,1951
"b'000002'","b'0.998 < OWN_COMMIT <= 1.0184'","b'target = 0'",0.5819,1286,0.57014,1260,0.97978,0.05643,1.10985,1.11589e-66,0.88281,1951
"b'000003'","b'1.42 < ADEV <= 2.08'","b'target = 0'",0.2543,562,0.24842,549,0.97687,0.02392,1.10655,6.86867e-20,0.88281,1951
"b'000004'","b'CountClassCoupled <= 0.54'","b'target = 0'",0.20362,450,0.19819,438,0.97333,0.01843,1.10255,2.67465e-14,0.88281,1951
"b'000005'","b'0.595 < RatioCommentToCode <= 0.995'","b'target = 0'",0.17873,395,0.17285,382,0.96709,0.01506,1.09547,9.58776e-11,0.88281,1951
"b'000006'","b'1.155 < AvgCyclomaticModified <= 1.655'","b'target = 0'",0.13167,291,0.1267,280,0.9622,0.01045,1.08993,3.9018e-07,0.88281,1951
"b'000007'","b'3 < PercentLackOfCohesion <= 29.5'","b'target = 0'",0.16833,372,0.16154,357,0.95968,0.01294,1.08708,1.88588e-08,0.88281,1951
"b'000008'","b'0.54 < CountClassCoupled <= 2.12'","b'target = 0'",0.22308,493,0.21357,472,0.9574,0.01664,1.0845,1.36722e-10,0.88281,1951
"b'000009'","b'-0.09 < CountDeclInstanceVariable <= 0.83'","b'target = 0'",0.28869,638,0.27557,609,0.95455,0.02071,1.08126,4.9591e-13,0.88281,1951
