test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
57,0,5.0,36.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.11299435028249,0.0,0.0,0.0,0.75,0.0,1.0,1.0,0.515780191980828,0.484219808019172
57,1,2.0,0.0,2.0,2.0,66.0,13.0,3.0,455.0,69.0,0.0,4.0,75.0,0.0,2.0,0.0,11.0,2.0,0.0,3.36363636363636,0.0,1.0,0.0,0.7,0.0,4.0,7.0,0.50383637449926,0.49616362550074006
57,2,16.0,2.0,1.0,0.0,4.0,1.0,2.0,360.0,1.0,33.0,64.0,149.0,0.0,2.0,5.0,108.0,3.0,0.0,3.915,15.0,11.0,0.0,0.0,5.0,2.0,11.0,0.5624090385679024,0.43759096143209764
104,0,12.0,0.0,3.0,3.0,4.0,5.0,5.0,193.0,2.0,7.0,9.0,12.0,18.0,1.0,0.0,4.0,2.0,2.0,8.12903225806452,1.0,1.0,0.0,1.0,0.0,2.0,6.0,0.7136378091321256,0.28636219086787434
104,1,2.0,88.0,8.0,0.0,0.0,6.0,3.0,180.0,2.0,11.0,9.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,5.28,0.0,1.0,0.0,0.571428571428571,0.0,1.0,4.0,0.5147742798440169,0.4852257201559831
104,2,3.0,0.0,2.0,2.0,15.0,10.0,3.0,187.0,1.0,0.0,0.0,5.0,0.0,1.0,981.0,13.0,1.0,0.0,4.8125,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.5402335390226412,0.45976646097735885
115,0,4.0,0.0,6.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.0,0.0,3.0,6.0,0.5467241073999818,0.4532758926000182
115,1,0.0,0.0,2.0,32.0,0.0,5.0,5.0,136.0,1.0,9.0,3.0,11.0,0.0,1.0,0.0,10.0,1.0,2.0,8.1,2.0,1.0,0.0,0.5,0.0,3.0,7.0,0.8012914676133116,0.19870853238668834
141,0,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,5.0,2638.0,10.0,1.0,1.0,13.25,26.0,1.0,0.0,1.0,0.0,3.0,3.0,0.5920035889567403,0.4079964110432597
141,1,1.0,0.0,2.0,0.0,0.0,3.0,4.0,37.0,1.0,3.0,1.0,1.0,2.0,6.0,0.0,11.0,1.0,4.0,10.6666666666667,3.0,1.0,0.0,0.3,0.0,2.0,5.0,0.7341543702279482,0.26584562977205184
148,0,2.0,53.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,11.0,9.0,12.0,1.0,8.0,2.0,20.0,3.0,0.0,5.28,0.0,1.0,0.0,0.571428571428571,0.0,1.0,4.0,0.51430712977718,0.4856928702228201
148,1,5.0,0.0,2.0,0.0,0.0,6.0,0.0,165.0,1.0,13.0,0.0,2.0,1.0,6.0,0.0,25.0,1.0,2.0,9.85,2.0,1.0,0.0,0.6,0.0,1.0,1.0,0.7180246137609186,0.28197538623908136
148,2,12.0,0.0,3.0,3.0,4.0,5.0,5.0,27.0,2.0,7.0,9.0,12.0,2.0,1.0,0.0,32.0,2.0,2.0,8.12903225806452,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.501058470280084,0.49894152971991595
152,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,67.0,7.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.88571428571429,1.0,1.0,0.0,1.1,0.0,1.0,5.0,0.7152686739112109,0.2847313260887892
152,1,5.0,104.0,1.0,6.0,0.0,1.0,3.0,105.0,3.0,10.0,25.0,51.0,0.0,5.0,0.0,23.0,2.0,0.0,4.25757575757576,0.0,1.0,0.0,0.2,0.0,4.0,6.0,0.5029772599865631,0.49702274001343694
152,2,3.0,0.0,1.0,0.0,0.0,1.0,1.0,167.0,66.0,4.0,25.0,91.0,0.0,3.0,0.0,18.0,2.0,0.0,2.13265306122449,5.0,1.0,0.0,0.428571428571429,0.0,3.0,7.0,0.5020751621178081,0.4979248378821919
196,0,0.0,0.0,1.0,0.0,0.0,20.0,2.0,43.0,1.0,0.0,18.0,36.0,3.0,1.0,0.0,21.0,2.0,1.0,2.75,1.0,1.0,0.0,1.0,0.0,3.0,5.0,0.6477886434784373,0.35221135652156266
196,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,56.0,1.0,18.0,14.0,42.0,0.0,5.0,0.0,14.0,4.0,0.0,1.7906976744186,1.0,1.0,0.0,0.5,0.0,5.0,2.0,0.5558373593122901,0.4441626406877099
216,0,1.0,0.0,1.0,1.0,30.0,1.0,1.0,100.0,3.0,0.0,0.0,50.0,0.0,2.0,0.0,5.0,1.0,0.0,2.41176470588235,1.0,1.0,0.0,0.5,0.0,3.0,0.0,0.5876455746765723,0.41235442532342764
216,1,1.0,0.0,1.0,0.0,20.0,1.0,1.0,86.0,18.0,22.0,86.0,32.0,0.0,1.0,0.0,5.0,2.0,0.0,2.01818181818182,1.0,1.0,0.0,0.5,0.0,3.0,4.0,0.6426361022906382,0.3573638977093619
310,0,0.0,0.0,1.0,0.0,0.0,21.0,2.0,43.0,1.0,0.0,18.0,36.0,0.0,1.0,0.0,21.0,2.0,274.0,2.75,1.0,1.0,0.0,1.0,0.0,3.0,5.0,0.7434396202471771,0.2565603797528229
310,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,42.0,72.0,0.0,16.0,45.0,0.0,5.0,2.0,15.0,2.0,0.0,1.88888888888889,1.0,1.0,0.0,0.7,0.0,1.0,2.0,0.731545882739278,0.26845411726072194
331,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,34.0,2.0,0.0,4.0,28.0,0.0,9.0,0.0,9.0,4.0,0.0,2.14285714285714,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.7775679761460286,0.2224320238539714
491,0,3.0,0.0,1.0,0.0,0.0,23.0,1.0,167.0,23.0,4.0,25.0,91.0,0.0,3.0,0.0,18.0,2.0,0.0,2.13265306122449,1.0,1.0,0.0,0.428571428571429,0.0,3.0,7.0,0.6479968726201463,0.35200312737985373
491,1,6.0,0.0,1.0,2.0,0.0,2.0,2.0,163.0,7.0,7.0,33.0,46.0,1.0,3.0,0.0,29.0,4.0,246.0,4.27118644067797,1.0,1.0,0.0,0.444444444444444,0.0,2.0,0.0,0.5650457471522368,0.4349542528477633
491,2,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,70.0,7.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.88571428571429,1.0,1.0,0.0,0.428571428571429,0.0,1.0,5.0,0.5338914659027729,0.46610853409722713
589,0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,308.0,42.0,4.0,17.0,90.0,0.0,3.0,0.0,22.0,1.0,0.0,2.55102040816327,1.0,1.0,0.0,0.625,0.0,3.0,5.0,0.6745721831714782,0.3254278168285219
