test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
42,0,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,5.0,40.7,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.6450665851740487,0.35493341482595137
42,1,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,39.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,0.0,0.7725322515278243,0.22746774847217563
42,2,1.0,2.0,64.0,7.0,0.0,0.92,0.0,78.0,1.0,37.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.6929281121029705,0.3070718878970295
42,3,1.0,2.0,0.0,7.0,13.0,0.92,13.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.6381023841224669,0.3618976158775331
42,4,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.1,0.0,2.0,5.0,0.8512497307996966,0.14875026920030346
42,5,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,19.0,28.8,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.6601609124307755,0.3398390875692245
42,6,1.0,3.0,0.0,7.0,0.0,0.92,6.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.7171837401912483,0.2828162598087517
42,7,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,27.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.783849732919471,0.21615026708052895
42,8,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,34.0,14.0,2.0,6.8125,0.0,3.875,10.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.904669804142055,0.095330195857945
42,9,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,12.4,29.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.7874062264704256,0.21259377352957445
52,0,0.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,8.0,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.5489020822914714,0.45109791770852864
52,1,0.0,2.0,239.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,10.0,1.0,5.23076923076923,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.9170516731870465,0.08294832681295353
52,2,0.0,2.0,22.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.7289890661733982,0.27101093382660174
52,3,0.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,7.0,18.0,1.0,1.73333333333333,6.0,0.0,1.0,0.0,2.0,2.0,0.8720258117597768,0.12797418824022316
52,4,0.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,15.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,0.0,2.0,0.5346428365577185,0.46535716344228145
52,5,5.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,7.0,6.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.7405033528318129,0.2594966471681871
52,6,0.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,27.4,28.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.7810217748313554,0.21897822516864465
52,7,0.0,2.0,168.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,19.0,1.0,5.23076923076923,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.8615203901037708,0.13847960989622918
52,8,0.0,0.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,13.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.6739319581559458,0.3260680418440542
