test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
50,0,16.0,1.0,2.0,10.0,39.0,2.0,217.0,4.0,0.0,2.0,0.19,2.0,95.0,3.0,74.0,143.0,2.0,36.6,1.0,1.0,1.0,1.23611111111111,0.0,1233.0,1.0,0.0,4.0,8.0,0.5101361,0.4898639
50,1,23.0,5.0,1.0,20.0,0.0,0.0,160.0,2.0,21.0,24.0,0.22,0.0,97.0,4.0,80.0,33.0,2.0,3.37362637362637,0.0,19.0,1.0,1.8,0.0,1036.0,0.7,0.0,3.0,3.0,0.59922194,0.40077803
50,2,15.0,3.0,2.0,13.0,17.0,1.0,103.0,3.0,0.0,3.0,0.11,1.0,93.0,2.0,0.0,22.0,3.0,5.61290322580645,0.0,1.0,1.0,1.0,0.0,1445.0,0.9,1.0,3.0,0.0,0.5198121,0.4801879
50,3,6.0,1.0,1.0,21.0,6.0,1.0,333.0,6.0,24.0,15.0,0.27,0.0,98.0,1.0,40.0,35.0,7.0,14.1963190184049,0.0,0.0,1.0,0.1,0.0,1044.0,0.9,3.0,7.0,5.0,0.5206294,0.47937056
157,0,16.0,23.0,2.0,1.0,181.0,2.0,208.0,3.0,0.0,10.0,0.17,1.0,96.0,1.0,0.0,19.0,0.0,4.65957446808511,0.0,1.0,1.0,1.07843137254902,0.0,167.0,1.0,0.0,2.0,1.0,0.75302243,0.2469776
157,1,0.0,0.0,1.0,4.0,17.0,2.0,216.0,5.0,9.0,0.0,0.46,0.0,100.0,2.0,3.0,25.0,2.0,7.39344262295082,0.0,1.0,1.0,0.582089552238806,0.0,66.0,1.0,0.0,4.0,4.0,0.7544413,0.24555866
157,2,7.0,50.0,3.0,5.0,0.0,3.0,157.0,1.0,0.0,7.0,0.41,2.0,86.0,1.0,1.0,23.0,1.0,6.10526315789474,2.0,1.0,1.0,1.61904761904762,0.0,167.0,0.9,2.0,4.0,4.0,0.739945,0.260055
764,0,7.0,0.0,3.0,5.0,0.0,3.0,157.0,1.0,0.0,7.0,0.41,2.0,86.0,1.0,1.0,23.0,1.0,6.10526315789474,46.0,1.0,1.0,1.61904761904762,0.0,167.0,1.1,2.0,4.0,4.0,0.5324812,0.46751884
764,1,5.0,0.0,1.0,1.0,20.0,2.0,137.0,2.0,22.0,5.0,0.39,1.0,92.0,2.0,0.0,22.0,2.0,3.21212121212121,0.0,2.0,1.0,0.805555555555556,0.0,180.0,1.0,0.0,3.0,5.0,0.62552893,0.37447107
764,2,1.0,0.0,2.0,6.0,7.0,1.0,72.0,2.0,0.0,1.0,0.33,0.0,88.0,4.0,0.0,18.0,2.0,5.52631578947368,0.0,1.0,1.0,0.8,0.0,126.0,1.0,0.0,4.0,5.0,0.70475376,0.29524624
764,3,0.0,0.0,1.0,1.0,5.0,2.0,140.0,2.0,1.0,1.0,7.9,0.0,62.0,3.0,0.0,18.0,2.0,5.72727272727273,0.0,1.0,1.0,0.638297872340426,0.0,164.0,1.0,0.0,4.0,6.0,0.51808095,0.48191902
169,0,4.0,0.0,1.0,2.0,2.0,0.0,43.0,2.0,2.0,7.0,10.5,1.0,87.0,2.0,0.0,18.0,2.0,2.49180327868852,0.0,1.0,1.0,0.671875,0.0,185.0,1.1,0.0,2.0,3.0,0.97200656,0.027993444
169,1,18.0,0.0,2.0,16.0,0.0,1.0,98.0,2.0,1.0,5.0,8.7,2.0,87.0,2.0,1.0,24.0,2.0,12.1333333333333,1.0,1.0,1.0,1.35416666666667,0.0,214.0,0.1,0.0,3.0,1.0,0.6790922,0.32090777
852,0,7.0,0.0,3.0,5.0,0.0,3.0,157.0,1.0,0.0,7.0,0.41,2.0,86.0,1.0,1.0,23.0,1.0,6.10526315789474,2.0,1.0,1.0,1.2,0.0,167.0,1.0,2.0,4.0,4.0,0.7382772,0.26172277
852,1,5.0,0.0,1.0,1.0,20.0,2.0,137.0,2.0,3.0,5.0,0.39,1.0,92.0,2.0,0.0,22.0,2.0,3.21212121212121,0.0,2.0,1.0,0.805555555555556,0.0,180.0,1.0,0.0,3.0,5.0,0.62552893,0.37447107
852,2,1.0,0.0,2.0,6.0,7.0,1.0,155.0,2.0,0.0,1.0,0.33,0.0,88.0,4.0,3.0,18.0,2.0,1.1,0.0,1.0,1.0,0.8,0.0,126.0,0.9,0.0,4.0,5.0,0.6636071,0.33639285
852,3,0.0,0.0,1.0,1.0,5.0,2.0,140.0,2.0,1.0,1.0,0.36,0.0,62.0,3.0,0.0,18.0,2.0,5.72727272727273,0.0,1.0,1.0,0.638297872340426,0.0,164.0,0.9,0.0,4.0,4.0,0.7713756,0.2286244
237,0,0.0,1.0,2.0,1.0,2.0,0.0,33.0,2.0,11.0,0.0,0.21,0.0,90.0,5.0,0.0,14.0,2.0,2.09090909090909,0.0,2.0,1.0,1.0,0.0,113.0,0.2,0.0,2.0,1.0,0.5418216,0.45817837
237,1,0.0,0.0,1.0,3.0,26.0,0.0,33.0,27.0,14.0,1.0,8.7,0.0,79.0,4.0,0.0,25.0,2.0,3.32258064516129,1.0,1.0,1.0,0.395604395604396,0.0,131.0,0.636363636363636,0.0,2.0,2.0,0.5054358,0.4945642
242,0,4.0,0.0,1.0,2.0,2.0,0.0,43.0,2.0,2.0,7.0,0.08,1.0,87.0,2.0,0.0,18.0,2.0,2.49180327868852,0.0,1.0,1.0,0.671875,0.0,8766.0,0.9,0.0,2.0,3.0,0.63438004,0.36561996
292,0,4.0,0.0,1.0,0.0,2.0,0.0,157.0,136.0,0.0,4.0,3.2,1.0,99.0,1.0,0.0,112.0,2.0,3.22676579925651,0.0,0.0,1.0,2.7,0.0,2625.0,0.68,1.0,1.0,4.0,0.6022025,0.39779752
292,1,20.0,50.0,1.0,3.0,8.0,1.0,433.0,5.0,17.0,116.0,0.23,0.0,99.0,1.0,0.0,118.0,2.0,14.165625,0.0,1.0,1.0,0.245398773006135,0.0,2170.0,0.9,3.0,4.0,8.0,0.6320179,0.3679821
292,2,12.0,1.0,1.0,10.0,6.0,1.0,521.0,8.0,27.0,17.0,0.23,0.0,100.0,2.0,15.0,56.0,2.0,6.08888888888889,0.0,1.0,1.0,1.03846153846154,0.0,2209.0,1.1,1.0,3.0,1.0,0.5612619,0.43873808
292,3,6.0,0.0,2.0,4.0,15.0,3.0,424.0,3.0,11.0,1.0,0.23,3.0,92.0,2.0,2.0,44.0,2.0,4.42424242424242,0.0,1.0,1.0,1.40776699029126,0.0,3094.0,0.9,2.0,2.0,7.0,0.66059524,0.33940476
304,0,0.0,0.0,1.0,2.0,99.0,0.0,32.0,1.0,0.0,0.0,0.05,0.0,100.0,1.0,0.0,52.0,0.0,4.84848484848485,1.0,1.0,1.0,0.514851485148515,0.0,3.0,0.658536585365854,2.0,2.0,4.0,0.6395399,0.3604601
304,1,0.0,0.0,1.0,3.0,26.0,0.0,33.0,27.0,0.0,1.0,0.6,0.0,79.0,4.0,0.0,25.0,2.0,3.32258064516129,1.0,1.0,1.0,0.395604395604396,0.0,131.0,0.636363636363636,0.0,2.0,2.0,0.525193,0.47480705
304,2,2.0,0.0,1.0,7.0,14.0,0.0,37.0,12.0,25.0,16.0,7.1,0.0,92.0,3.0,2.0,4.0,2.0,1.60769230769231,0.0,0.0,1.0,0.342657342657343,0.0,208.0,0.384615384615385,0.0,3.0,3.0,0.78836054,0.21163946
304,3,7.0,0.0,1.0,1.0,8.0,0.0,62.0,4.0,21.0,1.0,0.15,2.0,67.0,2.0,0.0,28.0,2.0,3.53658536585366,0.0,1.0,1.0,0.804347826086957,0.0,160.0,1.1,0.0,4.0,7.0,0.9738823,0.026117671
338,0,0.0,0.0,1.0,0.0,0.0,2.0,63.0,1.0,0.0,6.0,0.35,1.0,66.0,1.0,2.0,12.0,2.0,3.76923076923077,0.0,1.0,1.0,2.6,0.0,200.0,0.75,0.0,2.0,0.0,0.717036,0.28296402
338,1,0.0,0.0,33.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,0.34,1.0,50.0,2.0,0.0,6.0,1.0,6.5,2.0,2.0,1.0,2.8,0.0,191.0,0.857142857142857,0.0,1.0,0.0,0.8078614,0.19213861
356,0,116.0,0.0,2.0,14.0,34.0,9.0,20.0,17.0,0.0,4.0,0.6,1.0,96.0,1.0,14.0,8.0,2.0,3.22666666666667,1.0,0.0,1.0,0.602150537634409,0.0,301.0,0.1,0.0,5.0,4.0,0.5166085,0.4833915
356,1,31.0,0.0,2.0,4.0,17.0,1.0,379.0,7.0,8.0,20.0,0.23,1.0,81.0,8.0,1.0,31.0,1.0,5.24431818181818,0.0,1.0,1.0,1.4,0.0,193.0,0.9,3.0,4.0,0.0,0.61473286,0.3852671
357,0,2.0,0.0,1.0,1.0,0.0,0.0,34.0,10.0,3.0,5.0,7.0,1.0,93.0,3.0,8.0,15.0,2.0,5.33333333333333,0.0,1.0,1.0,0.774193548387097,0.0,749.0,0.846153846153846,0.0,2.0,1.0,0.8673316,0.13266838
357,1,11.0,0.0,1.0,3.0,2.0,0.0,7.0,2.0,1.0,6.0,0.02,0.0,83.0,2.0,0.0,2.0,2.0,3.85714285714286,0.0,1.0,1.0,0.457627118644068,0.0,684.0,0.9,0.0,2.0,3.0,0.7692072,0.23079284
357,2,2.0,0.0,1.0,2.0,65.0,0.0,37.0,6.0,27.0,1.0,0.3,0.0,97.0,2.0,0.0,29.0,2.0,2.11688311688312,0.0,1.0,1.0,0.238095238095238,0.0,643.0,0.6,0.0,2.0,3.0,0.5006659,0.4993341
357,3,17.0,39.0,1.0,21.0,15.0,0.0,109.0,13.0,17.0,28.0,10.1,0.0,34.0,3.0,4.0,35.0,2.0,2.96753246753247,0.0,0.0,1.0,0.68452380952381,0.0,628.0,0.9,0.0,5.0,3.0,0.62503135,0.37496865
358,0,17.0,39.0,1.0,92.0,15.0,0.0,123.0,13.0,19.0,28.0,10.0,0.0,72.0,3.0,63.0,35.0,2.0,2.96753246753247,0.0,0.0,1.0,2.4,0.0,12606.0,0.7,0.0,5.0,1.0,0.50091755,0.49908248
358,1,6.0,1.0,1.0,21.0,6.0,1.0,333.0,6.0,24.0,15.0,0.27,0.0,98.0,1.0,40.0,35.0,7.0,14.1963190184049,0.0,0.0,1.0,0.794117647058823,0.0,1044.0,1.1,3.0,7.0,2.0,0.7287778,0.27122217
928,0,1.0,0.0,5.0,17.0,63.0,6.0,37.0,1.0,0.0,0.0,0.24,0.0,96.0,1.0,5.0,3.0,1.0,3.88888888888889,1.0,1.0,1.0,1.07692307692308,0.0,20.0,0.666666666666667,0.0,2.0,2.0,0.8105699,0.18943013
928,1,31.0,0.0,2.0,4.0,17.0,25.0,379.0,7.0,0.0,7.0,0.23,1.0,81.0,2.0,1.0,31.0,2.0,51.2,0.0,1.0,1.0,1.4,0.0,193.0,0.9,3.0,4.0,2.0,0.55833775,0.44166225
928,2,30.0,0.0,2.0,6.0,34.0,9.0,745.0,17.0,0.0,4.0,0.6,1.0,96.0,1.0,14.0,8.0,2.0,3.22666666666667,1.0,0.0,1.0,0.602150537634409,0.0,301.0,1.0,0.0,4.0,4.0,0.5311692,0.46883082
359,0,5.0,29.0,1.0,1.0,20.0,2.0,137.0,2.0,3.0,5.0,0.39,1.0,92.0,2.0,0.0,22.0,2.0,3.21212121212121,0.0,2.0,1.0,0.805555555555556,0.0,180.0,1.0,0.0,3.0,5.0,0.62552893,0.37447107
359,1,7.0,0.0,3.0,5.0,0.0,3.0,157.0,1.0,0.0,7.0,0.41,2.0,86.0,1.0,1.0,23.0,1.0,6.10526315789474,2.0,1.0,1.0,1.61904761904762,0.0,167.0,1.0,2.0,4.0,4.0,0.739945,0.260055
359,2,0.0,0.0,1.0,1.0,5.0,2.0,140.0,2.0,1.0,1.0,0.36,0.0,62.0,3.0,0.0,18.0,2.0,7.8,0.0,1.0,1.0,0.638297872340426,0.0,164.0,1.0,0.0,4.0,6.0,0.6572876,0.3427124
360,0,5.0,0.0,1.0,1.0,20.0,2.0,137.0,2.0,3.0,5.0,0.39,7.0,92.0,2.0,0.0,22.0,2.0,3.21212121212121,0.0,2.0,1.0,0.805555555555556,0.0,180.0,0.9,0.0,3.0,5.0,0.62552893,0.37447107
360,1,7.0,0.0,3.0,5.0,0.0,3.0,157.0,1.0,0.0,7.0,0.41,2.0,25.0,1.0,1.0,23.0,1.0,6.10526315789474,2.0,1.0,1.0,1.61904761904762,0.0,167.0,0.9,2.0,4.0,4.0,0.76025164,0.23974833
360,2,0.0,0.0,1.0,1.0,5.0,2.0,140.0,2.0,1.0,1.0,0.36,0.0,62.0,3.0,0.0,18.0,2.0,5.72727272727273,0.0,1.0,1.0,0.638297872340426,0.0,164.0,1.0,0.0,4.0,4.0,0.7713756,0.2286244
360,3,16.0,0.0,1.0,1.0,3.0,0.0,5.0,1.0,1.0,19.0,0.24,0.0,95.0,1.0,0.0,21.0,1.0,40.2,0.0,1.0,1.0,0.254385964912281,0.0,249.0,0.703703703703704,2.0,2.0,5.0,0.5174557,0.4825443
363,0,23.0,3.0,1.0,20.0,0.0,0.0,253.0,40.0,0.0,24.0,0.22,0.0,97.0,2.0,17.0,114.0,2.0,3.37362637362637,0.0,0.0,1.0,0.479820627802691,0.0,1036.0,1.0,0.0,3.0,8.0,0.5572773,0.4427227
363,1,6.0,1.0,1.0,21.0,6.0,1.0,333.0,6.0,24.0,1.0,0.27,0.0,98.0,1.0,40.0,35.0,7.0,14.1963190184049,0.0,0.0,1.0,0.794117647058823,0.0,1044.0,1.0,3.0,7.0,1.0,0.7705474,0.22945262
