test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
26,0,174.0,1.0,0.0,240.0,68.0,235.0,0.02,0.0,99.0,2.0,2.0,35.0,2.0,2.3,0.0,0.0,0.0,0.4,0.0,0.7,0.0,2.0,2.0,0.6725482188006168,0.32745178119938323
26,1,37.0,1.0,0.0,395.0,10.0,93.0,0.07,0.0,100.0,3.0,13.0,22.0,4.0,2.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,3.0,0.934127305185311,0.06587269481468903
26,2,37.0,1.0,0.0,395.0,10.0,93.0,0.07,0.0,100.0,3.0,13.0,22.0,4.0,2.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,6.0,2.0,0.9489765873708484,0.05102341262915161
26,3,0.0,1.0,0.0,120.0,0.0,41.0,0.29,0.0,100.0,1.0,0.0,4.0,1.0,3.5,0.0,1.0,0.0,0.1,0.0,0.0,0.0,6.0,4.0,0.8177711085167613,0.18222889148323876
26,4,0.0,1.0,2.0,261.0,0.0,58.0,0.73,0.0,100.0,2.0,0.0,10.0,2.0,2.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.6341732604031038,0.3658267395968961
26,5,0.0,1.0,2.0,252.0,0.0,53.0,0.76,0.0,100.0,2.0,0.0,10.0,2.0,2.2,0.0,1.0,0.0,0.1,0.0,1.0,0.0,3.0,4.0,0.8759172499510627,0.12408275004893736
26,6,8.0,1.0,2.0,142.0,0.0,22.0,0.44,0.0,100.0,2.0,1.0,8.0,1.0,3.1,0.0,0.0,0.0,0.8,0.0,1.0,0.0,4.0,0.0,0.8167402866509882,0.1832597133490118
26,7,0.0,1.0,0.0,100.0,0.0,37.0,0.27,0.0,100.0,1.0,0.0,4.0,1.0,3.6,0.0,1.0,0.0,0.1,0.0,0.4,0.0,5.0,4.0,0.8602188314247599,0.13978116857524012
26,8,0.0,1.0,3.0,114.0,0.0,27.0,1.7,0.0,100.0,2.0,3.0,3.0,1.0,1.1,0.0,0.0,0.0,0.2,0.0,0.8,0.0,3.0,3.0,0.6954008362337342,0.30459916376626583
26,9,1.0,1.0,3.0,144.0,0.0,33.0,0.45,1.0,100.0,2.0,3.0,11.0,1.0,5.0,0.0,0.0,0.0,1.2,0.0,1.0,0.0,3.0,4.0,0.8266277198386556,0.17337228016134446
