test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
26,0,174.0,1.0,0.0,240.0,68.0,235.0,0.02,0.0,99.0,2.0,2.0,35.0,2.0,2.3,0.0,0.0,0.0,0.4,0.0,0.7,0.0,2.0,2.0,0.6725482188006168,0.32745178119938323
26,1,2.0,1.0,1.0,165.0,3.0,33.0,0.28,0.0,93.0,2.0,0.0,2.0,4.0,4.2,0.0,0.0,1.0,0.7,0.0,1.0,0.0,2.0,4.0,0.7364491592236466,0.2635508407763533
26,2,1.0,1.0,1.0,13.0,0.0,48.0,0.08,0.0,79.0,1.0,0.0,0.0,2.0,11.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.9674842025427056,0.032515797457294396
26,3,11.0,1.0,6.0,237.0,6.0,50.0,0.28,2.0,92.0,2.0,0.0,38.0,2.0,7.5,0.0,1.0,1.0,2.1,0.0,0.6,0.0,6.0,7.0,0.5054450138565458,0.4945549861434542
26,4,0.0,1.0,2.0,348.0,0.0,44.0,0.64,0.0,97.0,1.0,1.0,41.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,6.0,6.0,0.8315825538344368,0.16841744616556314
26,5,1.0,1.0,3.0,144.0,0.0,33.0,0.45,1.0,100.0,2.0,3.0,11.0,1.0,5.0,0.0,0.0,0.0,1.2,0.0,1.0,0.0,3.0,4.0,0.8266277198386556,0.17337228016134446
26,6,0.0,1.0,2.0,213.0,0.0,29.0,0.71,0.0,94.0,1.0,0.0,13.0,1.0,5.3,0.0,1.0,1.0,0.0,0.0,0.7,0.0,3.0,5.0,0.7226833794018039,0.27731662059819606
1574,0,1.0,2.0,1.0,37.0,1.0,4.0,0.28,0.0,86.0,2.0,0.0,18.0,2.0,2.6,0.0,1.0,1.0,1.2,0.0,1.0,0.0,4.0,3.0,0.7574861774009454,0.2425138225990546
1574,1,1.0,3.0,2.0,49.0,1.0,0.0,0.12,0.0,90.0,1.0,0.0,27.0,1.0,7.9,0.0,1.0,1.0,2.2,0.0,0.0,0.0,4.0,6.0,0.7769756046316614,0.22302439536833865
1604,0,0.0,1.0,2.0,47.0,0.0,3.0,0.9,0.0,79.0,2.0,0.0,1.0,2.0,1.6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9189745770342744,0.08102542296572554
1695,0,1.0,3.0,2.0,49.0,1.0,0.0,0.12,0.0,90.0,1.0,0.0,27.0,1.0,7.9,0.0,1.0,1.0,2.2,0.0,0.0,0.0,4.0,6.0,0.7769756046316614,0.22302439536833865
1695,1,4.0,5.0,3.0,63.0,0.0,6.0,0.13,1.0,82.0,1.0,0.0,34.0,2.0,9.2,0.0,1.0,1.0,1.9,0.0,0.8,0.0,2.0,0.0,0.6416724771851268,0.35832752281487323
1695,2,0.0,2.0,5.0,56.0,1.0,0.0,0.71,0.0,86.0,1.0,0.0,4.0,1.0,5.5,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9733774040484505,0.026622595951549453
1789,0,1.0,1.0,2.0,29.0,0.0,0.0,1.12,1.0,0.0,1.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,1.6,0.0,0.8,0.0,2.0,0.0,0.5164228673070816,0.4835771326929184
1789,1,1.0,1.0,2.0,29.0,0.0,0.0,1.12,1.0,0.0,1.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,1.6,0.0,0.8,0.0,2.0,0.0,0.5164228673070816,0.4835771326929184
1789,2,1.0,1.0,2.0,29.0,0.0,0.0,1.12,1.0,0.0,1.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,1.6,0.0,0.8,0.0,2.0,0.0,0.5164228673070816,0.4835771326929184
1789,3,1.0,1.0,2.0,29.0,0.0,0.0,1.12,1.0,0.0,1.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,1.6,0.0,0.8,0.0,2.0,0.0,0.5164228673070816,0.4835771326929184
1789,4,0.0,1.0,2.0,27.0,0.0,0.0,0.33,5.0,0.0,2.0,0.0,7.0,1.0,3.7,1.0,3.0,2.0,1.0,1.0,0.8,0.0,2.0,0.0,0.516592583200481,0.483407416799519
1789,5,1.0,1.0,2.0,29.0,0.0,0.0,1.12,1.0,0.0,1.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,1.6,0.0,0.8,0.0,2.0,0.0,0.5164228673070816,0.4835771326929184
1789,6,0.0,1.0,2.0,27.0,0.0,0.0,0.33,5.0,0.0,2.0,0.0,7.0,1.0,3.7,1.0,3.0,2.0,1.0,1.0,0.8,0.0,2.0,0.0,0.516592583200481,0.483407416799519
1789,7,1.0,1.0,2.0,29.0,0.0,0.0,1.12,1.0,0.0,1.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,1.6,0.0,0.8,0.0,2.0,0.0,0.5164228673070816,0.4835771326929184
1789,8,0.0,1.0,2.0,27.0,0.0,0.0,0.33,5.0,0.0,2.0,0.0,7.0,1.0,3.7,1.0,3.0,2.0,1.0,1.0,0.8,0.0,2.0,0.0,0.516592583200481,0.483407416799519
1789,9,0.0,1.0,2.0,27.0,0.0,0.0,0.33,5.0,0.0,2.0,0.0,7.0,1.0,3.7,1.0,3.0,2.0,1.0,1.0,0.8,0.0,2.0,0.0,0.516592583200481,0.483407416799519
1795,0,1.0,1.0,2.0,29.0,0.0,0.0,1.12,1.0,0.0,1.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,1.6,0.0,0.8,0.0,2.0,0.0,0.5164228673070816,0.4835771326929184
1795,1,1.0,1.0,2.0,29.0,0.0,0.0,1.12,1.0,0.0,1.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,1.6,0.0,0.8,0.0,2.0,0.0,0.5164228673070816,0.4835771326929184
1795,2,1.0,1.0,2.0,29.0,0.0,0.0,1.12,1.0,0.0,1.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,1.6,0.0,0.8,0.0,2.0,0.0,0.5164228673070816,0.4835771326929184
1795,3,0.0,1.0,2.0,27.0,0.0,0.0,0.33,5.0,0.0,2.0,0.0,7.0,1.0,3.7,1.0,3.0,2.0,1.0,1.0,0.8,0.0,2.0,0.0,0.516592583200481,0.483407416799519
1795,4,1.0,1.0,2.0,29.0,0.0,0.0,1.12,1.0,0.0,1.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,1.6,0.0,0.8,0.0,2.0,0.0,0.5164228673070816,0.4835771326929184
1795,5,1.0,1.0,2.0,29.0,0.0,0.0,1.12,1.0,0.0,1.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,1.6,0.0,0.8,0.0,2.0,0.0,0.5164228673070816,0.4835771326929184
1795,6,1.0,1.0,2.0,29.0,0.0,0.0,1.12,1.0,0.0,1.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,1.6,0.0,0.8,0.0,2.0,0.0,0.5164228673070816,0.4835771326929184
