test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
37.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,330.0,8.0,17.0,12.0,0.7,0.0,67.0,3.0,4.0,14.0,2.0,3.4,0.0,3.3,1.0,0.0,0.5,0.0,4.0,7.0,0.9576448998232776,0.0423551001767222
56.0,0.0,7.0,0.0,1.0,12.0,4.0,2.0,351.0,3.0,16.0,10.0,0.6,0.0,70.0,3.0,1.0,10.0,2.0,3.6,0.0,3.1,0.0,0.0,0.7,0.0,2.0,1.0,0.9688721467185518,0.0311278532814481
195.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,24.0,1.0,0.0,0.0,0.3,0.0,8.0,1.0,0.0,6.0,2.0,2.5,0.0,4.0,0.0,0.0,0.8,0.0,1.0,0.0,0.7505186365874845,0.2494813634125154
223.0,0.0,24.0,0.0,3.0,3.0,2.0,4.0,138.0,2.0,10.0,12.0,0.2,0.0,48.0,4.0,1.0,45.0,1.0,4.1,1.0,8.4,1.0,0.0,0.5,0.0,3.0,4.0,0.759432881243265,0.2405671187567349
256.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,330.0,8.0,17.0,12.0,0.7,0.0,67.0,3.0,4.0,14.0,2.0,3.4,0.0,3.3,1.0,0.0,0.5,0.0,4.0,7.0,0.9576448998232776,0.0423551001767222
345.0,0.0,2.0,0.0,1.0,30.0,3.0,2.0,552.0,37.0,10.0,9.0,0.6,0.0,99.0,1.0,1.0,12.0,2.0,3.0,0.0,3.0,1.0,0.0,0.9,0.0,4.0,2.0,0.9309522728257088,0.069047727174291
356.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,34.0,1.0,3.0,7.0,0.3,1.0,10.0,4.0,0.0,13.0,1.0,3.7,0.0,5.7,0.0,0.0,0.0,0.0,3.0,2.0,0.957322228263059,0.0426777717369409
363.0,0.0,9.0,0.0,1.0,1.0,1.0,3.0,59.0,1.0,0.0,10.0,0.2,1.0,21.0,2.0,0.0,13.0,1.0,5.4,1.0,6.5,1.0,0.0,0.6,0.0,1.0,2.0,0.8830356847471768,0.1169643152528232
364.0,0.0,12.0,3.0,2.0,6.0,0.0,3.0,68.0,10.0,1.0,9.0,0.1,0.0,49.0,2.0,7.0,23.0,2.0,3.2,0.0,3.4,0.0,0.0,0.7,0.0,3.0,0.0,0.8438210735670134,0.1561789264329866
397.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,22.0,1.0,1.0,0.0,0.2,0.0,16.0,3.0,3.0,21.0,2.0,2.4,1.0,4.9,2.0,0.0,1.0,0.0,1.0,0.0,0.9233035226345052,0.0766964773654947
450.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,0.5,0.0,9.0,4.0,0.0,7.0,1.0,3.1,1.0,2.9,1.0,0.0,1.0,0.0,2.0,0.0,0.8331988342546489,0.1668011657453511
451.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,1.0,0.0,1.0,1.2,0.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9321220539374286,0.0678779460625714
456.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,24.0,3.0,0.0,4.0,0.2,0.0,11.0,3.0,0.0,10.0,2.0,2.9,1.0,4.8,1.0,0.0,0.8,0.0,1.0,0.0,0.8098229594002253,0.1901770405997746
458.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,1.0,0.0,1.0,0.9,0.0,6.0,1.0,25.0,3.0,2.0,11.0,0.0,2.5,1.0,0.0,1.0,0.0,3.0,0.0,0.9092172761648148,0.0907827238351852
460.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,35.0,3.0,0.0,2.0,0.4,1.0,8.0,3.0,0.0,8.0,1.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.957988555092997,0.042011444907003
467.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,599.0,1.0,0.0,0.0,85.6,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9913741306716742,0.0086258693283257
476.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,20.0,1.0,0.0,0.0,0.6,0.0,4.0,3.0,0.0,6.0,1.0,5.8,3.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.5019808246902233,0.4980191753097767
478.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,20.0,1.0,0.0,0.0,0.6,0.0,4.0,3.0,0.0,6.0,1.0,5.8,3.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.5019808246902233,0.4980191753097767
479.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,20.0,1.0,0.0,0.0,0.6,0.0,4.0,3.0,0.0,6.0,1.0,5.8,3.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.5019808246902233,0.4980191753097767
514.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,124.0,1.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,24.0,1.0,3.6,1.0,2.9,1.0,0.0,0.4,0.0,4.0,6.0,0.5074564016557301,0.4925435983442699
522.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,130.0,1.0,4.0,9.0,0.6,1.0,17.0,2.0,0.0,12.0,1.0,2.4,1.0,5.4,1.0,0.0,0.6,0.0,4.0,2.0,0.8766870930399581,0.1233129069600419
845.0,0.0,12.0,0.0,1.0,1.0,0.0,3.0,43.0,2.0,0.0,4.0,0.1,0.0,34.0,1.0,0.0,11.0,2.0,3.8,1.0,4.5,1.0,0.0,0.8,0.0,1.0,1.0,0.6182846423927327,0.3817153576072672
