test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
37,0,13.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,4.0,0.0,2.0,104.8,0.0,3.92079207920792,22.0,0.0,0.875,0.0,2.0,2.0,0.5600910360829355,0.43990896391706447
37,1,13.0,1.0,2.0,11.0,1.0,2.0,162.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,4.0,9.0,2.0,3.43564356435644,0.0,3.92079207920792,0.0,0.0,0.875,0.0,2.0,19.0,0.5632078838740497,0.4367921161259503
37,2,13.0,1.0,2.0,193.0,1.0,2.0,261.0,16.0,17.0,11.0,0.32,0.0,98.0,3.0,4.0,30.0,2.0,3.43564356435644,0.0,3.92079207920792,0.0,0.0,0.1,0.0,2.0,2.0,0.6172397053177625,0.3827602946822375
37,3,13.0,1.0,2.0,11.0,20.0,2.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,4.0,6.0,2.0,3.43564356435644,0.0,3.92079207920792,0.0,1.0,0.875,0.0,2.0,2.0,0.5739270026056207,0.42607299739437926
37,4,13.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,4.0,0.0,2.0,3.43564356435644,0.0,3.92079207920792,22.0,0.0,0.875,0.0,2.0,2.0,0.6445567198225238,0.3554432801774762
37,5,13.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,12.0,0.32,0.0,98.0,3.0,4.0,30.0,2.0,3.43564356435644,0.0,3.92079207920792,0.0,0.0,0.2,0.0,2.0,2.0,0.5644038783802843,0.4355961216197158
37,6,13.0,1.0,2.0,11.0,1.0,6.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,4.0,30.0,1.0,3.43564356435644,0.0,2.0,0.0,0.0,0.875,0.0,2.0,2.0,0.5426924026404778,0.45730759735952226
37,7,13.0,1.0,2.0,96.0,1.0,3.0,261.0,16.0,17.0,1.0,0.32,0.0,98.0,3.0,4.0,30.0,2.0,3.43564356435644,0.0,3.92079207920792,0.0,0.0,0.875,0.0,2.0,2.0,0.5312764435795019,0.4687235564204981
37,8,13.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,2.0,0.32,0.0,98.0,4.0,4.0,30.0,4.0,3.43564356435644,0.0,3.92079207920792,0.0,0.0,0.875,0.0,2.0,2.0,0.5444997824865376,0.4555002175134623
37,9,13.0,1.0,2.0,11.0,5.0,2.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,4.0,2.0,2.0,3.43564356435644,0.0,3.92079207920792,20.0,0.0,0.875,0.0,2.0,2.0,0.562810012799998,0.43718998720000196
56,0,64.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,15.0,3.0,4.53030303030303,0.0,4.83333333333333,16.0,0.0,0.666666666666667,0.0,2.0,4.0,0.5033430365685989,0.4966569634314011
56,1,64.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,79.0,4.0,3.0,5.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.666666666666667,0.0,2.0,4.0,0.5251755030602832,0.4748244969397168
56,2,134.0,1.0,2.0,176.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,5.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.666666666666667,0.0,2.0,4.0,0.5251755030602832,0.4748244969397168
56,3,64.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,12.0,3.0,4.53030303030303,0.0,4.83333333333333,21.0,0.0,0.666666666666667,0.0,2.0,4.0,0.543147233491023,0.45685276650897694
56,4,64.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,5.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.666666666666667,0.0,2.0,4.0,0.5251755030602832,0.4748244969397168
56,5,64.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,6.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,1.0,0.666666666666667,0.0,2.0,4.0,0.5465761535680917,0.45342384643190825
56,6,64.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,104.8,0.0,4.83333333333333,22.0,0.0,0.666666666666667,0.0,2.0,4.0,0.6426905014325348,0.3573094985674652
56,7,230.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,12.0,0.13,1.0,191.0,4.0,3.0,13.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.666666666666667,0.0,2.0,4.0,0.5154818511871564,0.4845181488128436
56,8,64.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,5.0,3.0,4.53030303030303,4.0,4.83333333333333,0.0,0.0,0.666666666666667,0.0,2.0,4.0,0.5135288289466527,0.48647117105334725
56,9,64.0,1.0,2.0,20.0,20.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,6.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,1.0,0.666666666666667,0.0,2.0,4.0,0.6149404386989652,0.38505956130103486
195,0,19.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,5.0,2.0,120.5,0.0,3.97826086956522,2.0,0.0,1.0,0.0,1.0,2.0,0.6044019060013497,0.39559809399865026
195,1,19.0,0.0,6.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.97826086956522,2.0,0.0,1.0,0.0,1.0,12.0,0.5903563606163608,0.40964363938363924
