Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.015,0.08273,0.99451,1.29539
-0.015 < OWN_COMMIT <= 0.075,0.34,0.9893,1.28861
RatioCommentToCode > 1.37,0.20045,0.95465,1.24347
CountClassCoupled <= 0.8,0.18409,0.95309,1.24144
1.83 < MaxInheritanceTree <= 2.195 & 0.755 < CountDeclClass <= 1.08,0.12818,0.95035,1.23788
MaxInheritanceTree <= 1.08,0.22636,0.94578,1.23193
1.83 < MaxInheritanceTree <= 2.195 & -0.01 < CountDeclMethodDefault <= 0.61,0.13818,0.94079,1.22542
CountDeclClass <= 0.755,0.08,0.92614,1.20634
-0.055 < MAJOR_LINE <= 0.31 & 0.755 < CountDeclClass <= 1.08,0.21409,0.9172,1.19469
-0.53 < CountDeclMethodPrivate <= 0.22 & -0.235 < AvgLineBlank <= 0.145,0.21273,0.91239,1.18843
