Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.004,0.08413,0.9887,1.38774
-0.004 < OWN_COMMIT <= 0.14,0.31702,0.97151,1.36362
CountDeclMethodPrivate <= -0.61,0.0903,0.9,1.26324
MaxNesting_Mean <= 0.165,0.20817,0.89954,1.2626
CountDeclClass <= 0.725,0.07985,0.88095,1.23651
CountDeclMethodPublic <= 1.1,0.19202,0.87376,1.22641
CountClassBase <= 0.958,0.10741,0.86726,1.21728
AvgLineBlank <= -0.098,0.09316,0.86224,1.21025
CountClassCoupled <= 1.25,0.20865,0.85877,1.20537
CountInput_Min > 2.1,0.18203,0.84595,1.18738
