Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.008,0.08459,0.99441,1.33939
-0.008 < OWN_COMMIT <= 0.066,0.31474,0.99249,1.3368
CountClassCoupled <= 0.65,0.19754,0.9378,1.26313
-0.41 < CountDeclClassVariable <= 0.16 & -0.084 < AvgLineBlank <= 0.08,0.20038,0.92925,1.25161
0.885 < MINOR_LINE <= 1.315 & -0.41 < CountDeclClassVariable <= 0.16,0.13989,0.91216,1.2286
0.855 < CountDeclClass <= 1.07 & -0.084 < AvgLineBlank <= 0.08,0.27505,0.91065,1.22657
MaxInheritanceTree <= 1.04,0.23629,0.898,1.20953
-0.084 < AvgLineBlank <= 0.08 & -0.266 < CountDeclClassMethod <= 0.016,0.31002,0.89177,1.20113
1.75 < MaxInheritanceTree <= 2.165,0.20085,0.89176,1.20113
0.65 < CountClassCoupled <= 2.65,0.20747,0.88383,1.19044
