Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.011,0.08348,1.0,1.3278
-0.011 < OWN_COMMIT <= 0.074,0.34732,0.98715,1.31073
CountClassCoupled <= 0.75,0.19643,0.94773,1.25839
RatioCommentToCode > 1.475,0.19196,0.9186,1.21972
MaxInheritanceTree <= 1.04,0.23839,0.91573,1.21591
1.04 < MaxInheritanceTree <= 1.815,0.16161,0.9116,1.21043
CountDeclClass <= 0.745,0.08839,0.89899,1.19368
CountInput_Min > 2.39,0.20223,0.88962,1.18124
0.865 < RatioCommentToCode <= 1.475,0.19643,0.88409,1.1739
AvgLineBlank <= -0.235,0.10714,0.87917,1.16736
