Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.02,0.07699,0.98235,1.29417
-0.02 < OWN_COMMIT <= 0.068,0.35779,0.97215,1.28073
0.1 < AvgLineBlank <= 0.505,0.0548,0.93388,1.23032
CountClassCoupled <= 0.9,0.17889,0.92152,1.21403
-0.195 < AvgLineBlank <= 0.1 & 0.76 < CountDeclClass <= 1.065,0.27038,0.92127,1.21371
RatioCommentToCode > 1.85,0.1952,0.91879,1.21044
1.78 < MaxInheritanceTree <= 2.155,0.20652,0.88596,1.16719
-0.1 < MAJOR_LINE <= 0.305,0.32926,0.8707,1.14708
MaxNesting_Mean <= 0.16,0.20018,0.86652,1.14157
CountInput_Min > 2.13,0.18976,0.86635,1.14135
