Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.008,0.0791,1.0,1.32999
-0.008 < OWN_COMMIT <= 0.1,0.32533,0.99276,1.32037
MINOR_LINE <= 1.075 & -0.25 < AvgLineBlank <= 0.075,0.13748,0.94863,1.26167
RatioCommentToCode > 1.475,0.20009,0.94588,1.25802
CountClassCoupled <= 0.94,0.19444,0.92494,1.23016
-0.04 < MAJOR_LINE <= 0.51,0.29944,0.90881,1.20871
MAJOR_LINE <= -0.04,0.10028,0.90141,1.19887
CountClassBase <= 0.9615,0.12665,0.88848,1.18167
0.94 < CountClassCoupled <= 2.6,0.19444,0.8862,1.17864
CountInput_Min > 2.28,0.19303,0.88049,1.17104
