test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
26.0,0.0,174.0,1.0,0.0,240.0,68.0,235.0,0.02,0.0,99.0,2.0,2.0,35.0,2.0,2.3,0.0,0.0,0.0,0.4,0.0,0.7,0.0,2.0,2.0,0.7573299,0.24267012
1530.0,0.0,3.0,1.0,3.0,64.0,0.0,27.0,1.12,0.0,94.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.3,0.0,0.8,0.0,2.0,0.0,0.79160416,0.20839584
1531.0,0.0,0.0,1.0,1.0,37.0,0.0,3.0,0.3,0.0,69.0,1.0,0.0,2.0,2.0,10.2,1.0,1.0,1.0,0.9,0.0,0.7,0.0,2.0,1.0,0.5855367,0.41446325
1574.0,0.0,0.0,1.0,1.0,51.0,0.0,5.0,0.39,0.0,84.0,2.0,0.0,6.0,2.0,3.6,0.0,1.0,1.0,1.1,0.0,1.0,0.0,2.0,1.0,0.67262244,0.3273776
1575.0,0.0,0.0,1.0,0.0,21.0,0.0,4.0,0.16,0.0,66.0,2.0,0.0,2.0,2.0,0.9,0.0,0.0,1.0,0.1,0.0,0.8,0.0,2.0,0.0,0.5289833,0.4710167
1581.0,0.0,3.0,1.0,3.0,68.0,2.0,2.0,0.17,3.0,50.0,2.0,1.0,21.0,1.0,5.7,0.0,2.0,1.0,1.2,0.0,1.0,0.0,4.0,6.0,0.7082299,0.29177007
1600.0,0.0,0.0,1.0,1.0,37.0,0.0,3.0,0.3,0.0,69.0,1.0,0.0,2.0,2.0,10.2,1.0,1.0,1.0,0.9,0.0,0.7,0.0,2.0,1.0,0.5855367,0.41446325
1604.0,0.0,0.0,1.0,2.0,47.0,0.0,3.0,0.9,0.0,79.0,2.0,0.0,1.0,2.0,1.6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9912852,0.008714816
1605.0,0.0,2.0,1.0,5.0,69.0,0.0,1.0,0.44,1.0,81.0,1.0,0.0,3.0,1.0,2.1,0.0,1.0,1.0,1.3,0.0,0.3,0.0,3.0,0.0,0.74297935,0.25702065
1670.0,0.0,2.0,1.0,0.0,22.0,0.0,7.0,0.27,0.0,73.0,2.0,0.0,10.0,1.0,3.6,0.0,1.0,1.0,0.7,0.0,0.0,0.0,2.0,0.0,0.8668314,0.13316856
1695.0,0.0,1.0,3.0,2.0,49.0,1.0,0.0,0.12,0.0,90.0,1.0,0.0,27.0,1.0,7.9,0.0,1.0,1.0,2.2,0.0,0.0,0.0,4.0,6.0,0.95892346,0.041076545
1798.0,0.0,1.0,2.0,0.0,39.0,0.0,1.0,0.42,0.0,50.0,2.0,0.0,12.0,1.0,3.8,0.0,1.0,1.0,1.8,0.0,0.7,0.0,2.0,1.0,0.5460269,0.4539731
1799.0,0.0,1.0,2.0,0.0,39.0,0.0,1.0,0.42,0.0,50.0,2.0,0.0,12.0,1.0,3.8,0.0,1.0,1.0,1.8,0.0,0.7,0.0,2.0,1.0,0.5460269,0.4539731
1814.0,0.0,1.0,1.0,5.0,131.0,0.0,6.0,0.49,0.0,93.0,1.0,0.0,17.0,1.0,4.6,0.0,1.0,1.0,0.8,0.0,0.0,0.0,3.0,2.0,0.98055327,0.019446712
1816.0,0.0,0.0,2.0,5.0,56.0,1.0,0.0,0.71,0.0,86.0,1.0,0.0,4.0,1.0,5.5,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9974893,0.0025107493
1817.0,0.0,0.0,1.0,0.0,41.0,0.0,9.0,0.48,0.0,87.0,1.0,0.0,3.0,1.0,2.5,1.0,1.0,1.0,0.1,0.0,1.0,0.0,3.0,1.0,0.74990726,0.25009272
1850.0,0.0,3.0,1.0,3.0,68.0,2.0,2.0,0.17,3.0,50.0,2.0,1.0,21.0,1.0,5.7,0.0,2.0,1.0,1.2,0.0,1.0,0.0,4.0,6.0,0.7082299,0.29177007
1851.0,0.0,1.0,1.0,2.0,37.0,0.0,2.0,0.14,3.0,37.0,2.0,0.0,23.0,2.0,5.1,0.0,0.0,1.0,1.3,0.0,1.0,0.0,1.0,1.0,0.94220257,0.057797443
1853.0,0.0,2.0,1.0,5.0,49.0,0.0,2.0,0.21,6.0,70.0,2.0,0.0,21.0,1.0,9.8,2.0,2.0,1.0,2.7,0.0,1.0,0.0,6.0,3.0,0.5962739,0.40372607
1855.0,0.0,3.0,1.0,3.0,64.0,0.0,27.0,1.12,0.0,94.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.3,0.0,0.8,0.0,2.0,0.0,0.79160416,0.20839584
1883.0,0.0,0.0,1.0,3.0,42.0,0.0,0.0,0.74,0.0,90.0,4.0,0.0,3.0,1.0,3.8,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.6998037,0.30019632
1906.0,0.0,2.0,3.0,7.0,188.0,0.0,0.0,0.29,3.0,100.0,1.0,0.0,34.0,2.0,6.9,0.0,1.0,1.0,1.8,0.0,0.8,0.0,4.0,5.0,0.9417604,0.058239605
1913.0,0.0,0.0,1.0,0.0,35.0,0.0,4.0,0.43,0.0,77.0,2.0,0.0,2.0,1.0,5.3,0.0,1.0,1.0,0.2,0.0,0.0,0.0,4.0,1.0,0.99934864,0.0006513666
1915.0,0.0,1.0,1.0,6.0,107.0,0.0,2.0,0.67,0.0,96.0,1.0,0.0,0.0,1.0,4.8,0.0,1.0,1.0,1.7,0.0,0.0,0.0,6.0,4.0,0.73081744,0.26918256
1922.0,0.0,0.0,1.0,3.0,70.0,1.0,6.0,0.23,1.0,100.0,3.0,2.0,13.0,2.0,4.4,0.0,2.0,1.0,1.5,0.0,0.0,0.0,1.0,1.0,0.99321514,0.0067848433
1932.0,0.0,0.0,5.0,1.0,18.0,0.0,0.0,0.46,3.0,0.0,1.0,0.0,5.0,2.0,5.0,5.0,9.0,6.0,2.0,2.0,0.0,0.0,2.0,0.0,0.9236144,0.07638565
1933.0,0.0,5.0,1.0,1.0,63.0,0.0,3.0,0.3,1.0,100.0,1.0,0.0,26.0,2.0,2.6,1.0,1.0,1.0,1.0,0.0,0.7,0.0,3.0,1.0,0.8540814,0.14591858
1937.0,0.0,1.0,1.0,3.0,68.0,0.0,3.0,1.55,0.0,0.0,2.0,0.0,1.0,2.0,1.4,0.0,1.0,1.0,0.6,0.0,0.0,0.0,2.0,0.0,0.9923058,0.0076942085
1938.0,0.0,1.0,1.0,6.0,107.0,0.0,2.0,0.67,0.0,96.0,1.0,0.0,0.0,1.0,4.8,0.0,1.0,1.0,1.7,0.0,0.0,0.0,6.0,4.0,0.73081744,0.26918256
1939.0,0.0,0.0,1.0,2.0,334.0,0.0,41.0,0.66,0.0,97.0,1.0,1.0,38.0,2.0,2.8,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,5.0,0.9922126,0.0077873906
1944.0,0.0,0.0,1.0,1.0,74.0,0.0,10.0,0.41,0.0,89.0,1.0,0.0,7.0,2.0,3.2,0.0,1.0,1.0,0.3,0.0,1.0,0.0,4.0,2.0,0.89543116,0.10456886
1945.0,0.0,0.0,1.0,0.0,261.0,0.0,9.0,0.99,0.0,93.0,1.0,1.0,15.0,2.0,1.1,0.0,0.0,1.0,0.4,0.0,0.2,0.0,2.0,2.0,0.7283692,0.27163082
1947.0,0.0,1.0,1.0,5.0,131.0,0.0,6.0,0.49,0.0,93.0,1.0,0.0,17.0,1.0,4.6,0.0,1.0,1.0,0.8,0.0,0.0,0.0,3.0,2.0,0.98055327,0.019446712
208.0,0.0,0.0,1.0,0.0,261.0,0.0,9.0,0.99,0.0,93.0,1.0,1.0,15.0,2.0,1.1,0.0,0.0,1.0,0.4,0.0,0.2,0.0,2.0,2.0,0.7283692,0.27163082
209.0,0.0,10.0,1.0,9.0,267.0,0.0,27.0,0.6,5.0,100.0,1.0,0.0,4.0,2.0,6.9,0.0,1.0,0.0,1.7,0.0,1.0,0.0,1.0,0.0,0.8020431,0.19795692
305.0,0.0,0.0,1.0,2.0,158.0,0.0,23.0,0.66,0.0,91.0,1.0,0.0,10.0,2.0,4.7,0.0,1.0,1.0,0.2,0.0,1.0,0.0,3.0,3.0,0.6460529,0.3539471
308.0,0.0,1.0,1.0,1.0,13.0,0.0,48.0,0.08,0.0,79.0,1.0,0.0,0.0,2.0,11.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.9996496,0.000350389
1955.0,0.0,7.0,2.0,4.0,106.0,0.0,7.0,0.22,1.0,88.0,1.0,0.0,21.0,1.0,8.2,0.0,1.0,1.0,1.7,0.0,1.0,0.0,2.0,2.0,0.91491354,0.085086435
350.0,0.0,0.0,1.0,0.0,75.0,0.0,23.0,0.27,1.0,100.0,2.0,0.0,15.0,1.0,6.6,0.0,1.0,1.0,0.9,0.0,0.7,0.0,1.0,4.0,0.8610359,0.13896412
366.0,0.0,0.0,1.0,3.0,70.0,1.0,6.0,0.23,1.0,100.0,3.0,2.0,13.0,2.0,4.4,0.0,2.0,1.0,1.5,0.0,0.0,0.0,1.0,1.0,0.99321514,0.0067848433
376.0,0.0,0.0,2.0,3.0,100.0,0.0,8.0,0.48,0.0,100.0,1.0,0.0,21.0,2.0,3.0,0.0,1.0,0.0,0.8,0.0,1.0,0.0,3.0,0.0,0.99507284,0.0049271774
1958.0,0.0,7.0,2.0,4.0,106.0,0.0,7.0,0.22,1.0,88.0,1.0,0.0,21.0,1.0,8.2,0.0,1.0,1.0,1.7,0.0,1.0,0.0,2.0,2.0,0.91491354,0.085086435
1966.0,0.0,3.0,2.0,3.0,82.0,0.0,0.0,0.38,1.0,100.0,1.0,0.0,24.0,2.0,2.1,0.0,1.0,1.0,1.3,0.0,1.0,0.0,4.0,1.0,0.95847124,0.041528784
429.0,0.0,0.0,1.0,8.0,678.0,0.0,0.0,3.34,0.0,0.0,0.0,1.0,22.0,0.0,0.7,0.0,0.0,1.0,0.0,0.0,0.3,0.0,7.0,6.0,0.5218924,0.4781076
498.0,0.0,0.0,1.0,8.0,678.0,0.0,0.0,3.34,0.0,0.0,0.0,1.0,22.0,0.0,0.7,0.0,0.0,1.0,0.0,0.0,0.3,0.0,7.0,6.0,0.5218924,0.4781076
499.0,0.0,2.0,1.0,1.0,42.0,0.0,3.0,0.15,3.0,89.0,2.0,0.0,23.0,3.0,3.8,0.0,0.0,1.0,1.5,0.0,1.0,0.0,1.0,1.0,0.90656555,0.09343443
565.0,0.0,2.0,3.0,8.0,137.0,7.0,0.0,0.38,3.0,91.0,2.0,2.0,34.0,2.0,4.6,0.0,1.0,1.0,1.4,0.0,0.2,0.0,1.0,2.0,0.97508943,0.02491058
2049.0,0.0,2.0,3.0,8.0,137.0,7.0,0.0,0.38,3.0,91.0,2.0,2.0,34.0,2.0,4.6,0.0,1.0,1.0,1.4,0.0,0.2,0.0,1.0,2.0,0.97508943,0.02491058
677.0,0.0,0.0,1.0,1.0,1320.0,0.0,0.0,1.84,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5761912,0.42380884
