test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
210,0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,10.0,60.0,2.0,0.0,12.0,2.0,3.4,1.0,18.8,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.9272151390327671,0.07278486096723294
256,0,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,0.08,1.0,217.0,93.0,1.0,2.0,64.0,2.0,28.4,0.0,9.2,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.601139484314037,0.3988605156859631
270,0,6.0,11.0,1.0,18.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,5.72881355932203,1.0,19.5,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.5378066921365527,0.4621933078634472
1016,0,6.0,0.0,1.0,1.0,0.0,0.0,1029.0,1.0,0.0,5.0,2.03,0.0,107.0,85.0,1.0,43.0,39.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.8491918232718793,0.15080817672812075
468,0,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,17.0,2.0,3.33333333333333,1.0,10.2,1.0,1.0,0.842105263157895,1.0,76.0,0.666666666666667,0.0,4.0,2.0,0.5864552252110657,0.41354477478893426
474,0,1.0,47.0,1.0,1.0,5.0,5.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,16.0,2.0,4.11111111111111,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.5776723574152467,0.42232764258475325
477,0,3.0,19.0,1.0,8.0,9.0,0.0,40.0,7.0,3.0,10.0,0.09,0.0,53.0,100.0,5.0,2.0,23.0,4.0,2.69354838709677,0.0,10.2,0.0,1.0,0.414285714285714,1.0,19.0,0.454545454545455,0.0,4.0,4.0,0.5778623474806862,0.4221376525193138
496,0,26.0,0.0,1.0,22.0,1.0,2.0,105.0,2.0,7.0,10.0,0.19,2.0,54.0,95.0,2.0,1.0,42.0,2.0,7.76363636363636,2.0,7.61818181818182,1.0,1.0,1.22413793103448,0.0,1068.0,1.0,0.0,1.0,0.0,0.643048652392652,0.35695134760734804
515,0,1.0,0.0,1.0,0.0,0.0,1.0,145.0,3.0,0.0,13.0,1.03,0.0,21.0,100.0,1.0,0.0,4.0,1.0,3.76190476190476,0.0,15.2,1.0,0.0,0.52,0.0,145.0,0.8,0.0,3.0,4.0,0.5333316020069778,0.4666683979930221
520,0,1.0,0.0,1.0,0.0,10.0,1.0,10.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,20.0,1.0,34.5,1.0,5.4,3.0,1.0,0.833333333333333,0.0,28.0,1.0,0.0,1.0,0.0,0.7283210630539934,0.2716789369460067
539,0,9.0,0.0,1.0,1.0,11.0,0.0,18.0,3.0,1.0,2.0,0.05,1.0,26.0,86.0,3.0,3.0,23.0,2.0,4.45945945945946,0.0,18.6,1.0,1.0,2.9,0.0,47.0,1.0,0.0,2.0,0.0,0.856726047564869,0.14327395243513094
542,0,13.0,0.0,2.0,5.0,50.0,1.0,137.0,11.0,0.0,3.0,0.14,1.0,11.0,97.0,1.0,0.0,58.0,2.0,5.0655737704918,0.0,8.60655737704918,1.0,145.0,0.959459459459459,0.0,385.0,0.906976744186046,2.0,3.0,0.0,0.5676499059963094,0.4323500940036907
547,0,29.0,11.0,1.0,125.0,21.0,27.0,157.0,22.0,2.0,45.0,9.1,0.0,154.0,98.0,4.0,32.0,47.0,2.0,3.13142857142857,0.0,17.0,0.0,0.0,0.722222222222222,2.0,374.0,1.0,0.0,5.0,5.0,0.5029925277196111,0.4970074722803889
