test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
210.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,1.0,0.0,3.0,0.8,0.0,8.0,62.0,2.0,0.0,11.0,1.0,2.9,0.0,2.0,1.0,1.0,0.3,0.0,0.0,0.0,0.0,4.0,2.0,0.9757294153148328,0.0242705846851672
256.0,0.0,0.0,0.0,1.0,4.0,10.0,0.0,50.0,43.0,24.0,5.0,0.1,0.0,180.0,94.0,9.0,15.0,50.0,2.0,4.2,0.0,2.0,0.0,1.0,0.2,0.0,4.0,1.0,0.0,1.0,3.0,0.9647782614018956,0.0352217385981044
270.0,0.0,4.0,0.0,1.0,1.0,6.0,0.0,84.0,2.0,1.0,0.0,0.3,0.0,32.0,94.0,4.0,2.0,19.0,2.0,2.2,0.0,4.4,1.0,1.0,0.6,0.0,20.0,1.0,0.0,5.0,2.0,0.9292788586336398,0.0707211413663601
1016.0,0.0,19.0,0.0,1.0,10.0,8.0,1.0,516.0,10.0,23.0,24.0,0.2,0.0,253.0,100.0,3.0,20.0,59.0,2.0,6.8,0.0,4.6,1.0,1.0,0.7,0.0,77.0,0.5,1.0,6.0,8.0,0.761697143170857,0.238302856829143
468.0,0.0,6.0,0.0,1.0,3.0,11.0,0.0,55.0,10.0,1.0,4.0,0.2,1.0,17.0,86.0,4.0,0.0,15.0,2.0,3.5,1.0,4.9,1.0,1.0,0.5,0.0,18.0,0.3,0.0,4.0,1.0,0.9585550951547326,0.0414449048452673
474.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,32.0,2.0,0.0,0.0,0.3,0.0,11.0,90.0,6.0,0.0,11.0,2.0,2.6,0.0,5.1,2.0,1.0,0.3,0.0,10.0,1.0,0.0,3.0,0.0,0.9847330176829924,0.0152669823170075
477.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,43.0,3.0,1.0,3.0,0.1,0.0,90.0,76.0,3.0,0.0,13.0,2.0,1.2,0.0,3.3,1.0,1.0,0.2,0.0,13.0,0.7,0.0,2.0,7.0,0.6918117828236489,0.3081882171763511
496.0,0.0,1.0,0.0,2.0,1.0,8.0,9.0,81.0,1.0,0.0,0.0,0.2,8.0,0.0,75.0,1.0,0.0,16.0,1.0,8.6,4.0,19.5,3.0,1.0,2.8,0.0,624.0,0.8,0.0,1.0,1.0,0.9217136581162896,0.0782863418837104
515.0,0.0,0.0,33.0,1.0,5.0,0.0,1.0,95.0,1.0,0.0,0.0,1.9,0.0,33.0,100.0,0.0,2.0,7.0,0.0,5.1,1.0,0.7,0.0,1.0,0.0,0.0,152.0,1.0,0.0,3.0,1.0,0.5844012073621885,0.4155987926378114
520.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,15.0,1.0,0.0,0.0,0.1,2.0,0.0,0.0,1.0,0.0,22.0,1.0,2.8,0.0,6.8,0.0,1.0,2.5,0.0,26.0,1.0,0.0,1.0,0.0,0.91120773289333,0.0887922671066699
539.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,37.0,1.0,6.0,5.0,0.4,0.0,12.0,75.0,1.0,6.0,7.0,2.0,3.8,1.0,2.8,1.0,1.0,0.9,0.0,38.0,1.0,0.0,1.0,0.0,0.994401504158142,0.0055984958418579
542.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,57.0,1.0,0.0,10.0,0.3,0.0,27.0,88.0,1.0,4.0,14.0,2.0,2.9,0.0,2.9,1.0,1.0,0.6,0.0,434.0,0.9,0.0,2.0,0.0,0.9854319267165066,0.0145680732834934
547.0,0.0,6.0,10.0,1.0,2.0,7.0,0.0,50.0,9.0,9.0,13.0,0.1,0.0,46.0,100.0,4.0,0.0,29.0,2.0,3.7,0.0,4.9,1.0,1.0,0.4,0.0,231.0,1.0,0.0,1.0,0.0,0.964635891244644,0.0353641087553561
551.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,41.0,2.0,1.0,2.0,0.2,0.0,50.0,76.0,3.0,0.0,11.0,2.0,1.9,0.0,4.8,2.0,1.0,0.2,0.0,12.0,1.0,0.0,3.0,5.0,0.9796491237126108,0.0203508762873891
552.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,52.0,1.0,2.0,1.0,1.1,0.0,4.0,73.0,5.0,2.0,9.0,1.0,3.2,1.0,3.4,1.0,1.0,0.8,0.0,74.0,1.0,0.0,1.0,1.0,0.9922168771650046,0.0077831228349954
553.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,2.0,3.0,1.0,5.2,2.0,1.0,0.7,0.0,6.0,1.0,0.0,1.0,0.0,0.9953899025092288,0.0046100974907713
567.0,0.0,1.0,0.0,1.0,1.0,61.0,0.0,37.0,3.0,0.0,1.0,0.1,0.0,18.0,98.0,1.0,0.0,20.0,2.0,1.4,0.0,2.3,0.0,1.0,0.3,0.0,0.0,1.0,0.0,1.0,0.0,0.7337710014972756,0.2662289985027243
592.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,37.0,1.0,6.0,5.0,0.4,0.0,12.0,75.0,1.0,6.0,7.0,2.0,3.8,1.0,2.8,1.0,1.0,0.9,0.0,38.0,1.0,0.0,1.0,0.0,0.994401504158142,0.0055984958418579
602.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,43.0,1.0,2.0,2.0,0.2,0.0,27.0,60.0,5.0,0.0,11.0,1.0,3.9,0.0,4.7,1.0,1.0,0.7,0.0,44.0,1.0,0.0,4.0,4.0,0.9549691527873184,0.0450308472126814
625.0,0.0,9.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.4,0.0,2.0,1.0,1.0,0.0,0.0,5052.0,1.0,0.0,2.0,0.0,0.9835673497532385,0.0164326502467616
635.0,0.0,19.0,0.0,1.0,10.0,8.0,1.0,516.0,10.0,23.0,24.0,0.2,0.0,253.0,100.0,3.0,20.0,59.0,2.0,6.8,0.0,4.6,1.0,1.0,0.7,0.0,77.0,0.5,1.0,6.0,8.0,0.761697143170857,0.238302856829143
637.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,365.0,1.0,0.0,0.0,5.6,0.0,50.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,22.0,0.8,0.0,1.0,1.0,0.9872152897933588,0.012784710206641
638.0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,457.0,1.0,0.0,3.0,0.2,1.0,96.0,50.0,1.0,0.0,28.0,1.0,4.5,0.0,9.8,0.0,1.0,0.1,0.0,416.0,0.8,0.0,1.0,2.0,0.7814313000512432,0.2185686999487567
640.0,0.0,17.0,6.0,2.0,3.0,30.0,2.0,183.0,3.0,0.0,2.0,0.3,0.0,38.0,87.0,4.0,0.0,25.0,2.0,4.2,0.0,6.2,1.0,1.0,0.7,0.0,10.0,0.5,0.0,1.0,2.0,0.9208545609775598,0.0791454390224401
643.0,0.0,4.0,13.0,1.0,2.0,3.0,2.0,150.0,6.0,3.0,15.0,0.5,0.0,50.0,88.0,4.0,7.0,15.0,2.0,3.3,0.0,3.0,0.0,1.0,0.2,0.0,110.0,0.8,0.0,1.0,1.0,0.9640169668827748,0.0359830331172251
