Antecedent,Antecedent Coverage %,Confidence,Lift
CountDeclInstanceVariable <= -0.48,0.11676,1.0,1.0652
CountDeclMethodPublic <= 0.4,0.1968,0.99761,1.06265
CountClassBase <= 0.904,0.17561,0.99464,1.05948
RatioCommentToCode > 2.315,0.19868,0.99289,1.05762
PercentLackOfCohesion <= 0.2,0.30179,0.9922,1.05689
0.7 < CountDeclInstanceVariable <= 2.04,0.16949,0.99167,1.05632
0.03 < CountDeclClassVariable <= 0.67,0.14831,0.99048,1.05505
0.4 < CountDeclMethodPublic <= 2.5,0.23682,0.99006,1.05461
-0.48 < CountDeclInstanceVariable <= 0.7,0.32203,0.98977,1.05429
0.46 < CountClassCoupled <= 2.08,0.23682,0.98807,1.05249
