Antecedent,Antecedent Coverage %,Confidence,Lift
PercentLackOfCohesion <= 2,0.2367,1.0,1.05298
-0.24 < CountDeclInstanceVariable <= 0.86,0.31001,0.99845,1.05135
1.15 < CountDeclMethodProtected <= 2.83,0.18112,0.99735,1.05019
0.66 < CountClassCoupled <= 2.02,0.20364,0.99529,1.04802
0.86 < CountDeclInstanceVariable <= 2.04,0.19406,0.99506,1.04778
OWN_LINE > 0.966,0.20508,0.99299,1.0456
CountInput_Mean <= 1.07,0.2046,0.99297,1.04558
-0.079 < CountDeclMethodPrivate <= 0,0.69574,0.98829,1.04065
-0.3 < CountDeclMethodProtected <= 0.35,0.3517,0.98774,1.04007
-0.205 < CountDeclClassVariable <= 0.1,0.43555,0.9868,1.03908
