Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.68,0.18211,0.98987,1.07621
0.8 < CountDeclMethodPublic <= 3.35,0.21485,0.98927,1.07555
RatioCommentToCode > 1.64,0.19087,0.98792,1.07409
0.68 < CountClassCoupled <= 2.26,0.22591,0.98367,1.06947
0.924 < AvgCyclomaticModified <= 1.114 & -0.022 < CountDeclClassMethod <= 0.084,0.30982,0.98363,1.06942
2.26 < CountClassCoupled <= 4.22,0.20148,0.98169,1.06731
-0.2 < CountDeclInstanceVariable <= 0.92,0.28446,0.98055,1.06607
0.995 < RatioCommentToCode <= 1.64,0.21254,0.98048,1.06599
0.83 < OWN_LINE <= 0.964,0.18811,0.98039,1.0659
3.35 < CountDeclMethodPublic <= 6.85,0.20101,0.97936,1.06478
