Antecedent,Antecedent Coverage %,Confidence,Lift
0.46 < CountClassCoupled <= 1.78,0.16971,1.0,1.05745
CountClassBase <= 0.886,0.13221,1.0,1.05745
3.64 < CountClassCoupled <= 7.18,0.20817,0.99769,1.05501
RatioCommentToCode > 2.085,0.20625,0.99767,1.05498
1.32 < RatioCommentToCode <= 2.085,0.18894,0.99491,1.05207
-0.08 < CountDeclClassVariable <= 0.116,0.3899,0.99383,1.05093
CountClassCoupled <= 0.46,0.22548,0.99147,1.04843
CountInput_Mean <= 0.92,0.18702,0.98972,1.04657
-0.16 < CountDeclInstanceVariable <= 0.5,0.30529,0.98898,1.04579
0.948 < AvgCyclomaticModified <= 1.041,0.40385,0.9869,1.0436
