Antecedent,Antecedent Coverage %,Confidence,Lift
-0.09 < CountDeclInstanceVariable <= 0.75,0.27837,1.0,1.05316
PercentLackOfCohesion <= 3.6,0.2149,0.99776,1.05081
2.58 < CountClassCoupled <= 4.52,0.20288,0.99526,1.04817
CountOutput_Min > 2.36,0.17981,0.99465,1.04753
AvgCyclomaticModified <= 1,0.30433,0.99368,1.04651
CountDeclMethodPublic <= 1.05,0.20865,0.99309,1.04588
CountClassCoupled <= 0.94,0.1899,0.99241,1.04517
-0.033 < OWN_COMMIT <= 0.022,0.42837,0.99102,1.04371
1.17 < CountInput_Mean <= 2.15,0.20433,0.99059,1.04325
CountInput_Mean <= 1.17,0.19856,0.99031,1.04296
