Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_LINE > 0.936,0.20322,1.0,1.04417
-0.07 < CountDeclInstanceVariable <= 0.87,0.30621,0.9985,1.0426
PercentLackOfCohesion <= 2.2,0.23862,0.99807,1.04216
0.87 < CountDeclInstanceVariable <= 2.44,0.18161,0.99494,1.03888
0.7 < CountClassCoupled <= 2.42,0.21057,0.99345,1.03733
0.95 < AvgCyclomaticModified <= 1.195,0.35494,0.98964,1.03335
-0.16 < CountDeclClassVariable <= 0.235,0.37793,0.98905,1.03273
-0.017 < OWN_COMMIT <= 0.0145,0.50897,0.98645,1.03002
-0.142 < MAJOR_LINE <= 0.028,0.50759,0.98098,1.02431
-0.02 < CountDeclMethodPrivate <= 0.158,0.74207,0.97336,1.01635
