test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
57,0,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,350.0,2.11299435028249,0.0,0.0,0.0,0.75,0.0,1.0,1.0,0.8788322897371875,0.12116771026281253
57,1,2.0,0.0,2.0,2.0,66.0,5.0,3.0,455.0,60.0,0.0,4.0,75.0,0.0,2.0,0.0,11.0,2.0,0.0,3.36363636363636,0.0,1.0,0.0,0.7,0.0,5.0,7.0,0.8788326083200342,0.12116739167996578
57,2,16.0,2.0,1.0,0.0,4.0,1.0,2.0,360.0,1.0,33.0,64.0,14.0,0.0,2.0,5.0,108.0,3.0,0.0,3.915,0.0,1.0,0.0,0.478260869565217,5.0,2.0,11.0,0.8786060338051532,0.12139396619484659
115,0,4.0,0.0,2.0,1.0,0.0,4.0,3.0,1474.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,58.0,0.0,0.727272727272727,0.0,3.0,6.0,0.8788322897371875,0.12116771026281253
115,1,0.0,0.0,2.0,1.0,0.0,5.0,5.0,136.0,1.0,9.0,3.0,11.0,0.0,1.0,0.0,22.0,1.0,2.0,8.1,2.0,80.0,0.0,0.5,0.0,3.0,7.0,0.8788322897381511,0.12116771026184908
141,0,0.0,0.0,4.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,37.0,3.0,3.0,5.0,1.0,10.0,1.0,1.0,13.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.874941129721035,0.1250588702789651
141,1,2.0,0.0,2.0,0.0,0.0,3.0,4.0,37.0,1.0,3.0,1.0,1.0,2.0,6.0,0.0,11.0,1.0,4.0,10.6666666666667,3.0,25.0,0.0,0.5,0.0,2.0,5.0,0.878815482392883,0.12118451760711699
148,0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,552.0,2.0,11.0,9.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,5.28,0.0,1.0,0.0,0.571428571428571,0.0,1.0,4.0,0.8679562627321075,0.13204373726789267
148,1,5.0,0.0,2.0,0.0,0.0,6.0,5.0,165.0,1.0,29.0,0.0,2.0,1.0,2.0,0.0,25.0,1.0,2.0,9.85,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8472535281252259,0.15274647187477394
148,2,12.0,0.0,3.0,3.0,4.0,5.0,5.0,819.0,2.0,7.0,9.0,12.0,2.0,1.0,0.0,32.0,2.0,2.0,8.12903225806452,1.0,1.0,0.0,1.0,0.0,2.0,6.0,0.8788304579412575,0.12116954205874254
