"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.03 < MAJOR_COMMIT <= 0.68'","b'target = 0'",0.14459,310,0.14319,307,0.99032,0.02753,1.23805,2.34826e-28,0.79991,1715
"b'000001'","b'MAJOR_COMMIT <= 0.03'","b'target = 0'",0.25886,555,0.25466,546,0.98378,0.0476,1.22987,4.37275e-49,0.79991,1715
"b'000002'","b'OWN_COMMIT <= 0.015'","b'target = 0'",0.25373,544,0.24207,519,0.95404,0.03911,1.19269,4.35008e-31,0.79991,1715
"b'000003'","b'CountDeclMethodPublic <= 0.76'","b'target = 0'",0.18563,398,0.17537,376,0.94472,0.02688,1.18104,4.87502e-19,0.79991,1715
"b'000004'","b'0.68 < MAJOR_COMMIT <= 1.23'","b'target = 0'",0.20616,442,0.19123,410,0.9276,0.02633,1.15964,2.13325e-16,0.79991,1715
"b'000005'","b'-0.07 < CountDeclMethodProtected <= 0.56'","b'target = 0'",0.29804,639,0.27192,583,0.91236,0.03352,1.14059,1.99951e-19,0.79991,1715
"b'000006'","b'-0.19 < CountDeclInstanceVariable <= 0.72'","b'target = 0'",0.30317,650,0.27659,593,0.91231,0.03408,1.14052,8.08501e-20,0.79991,1715
"b'000007'","b'0.76 < CountDeclMethodPublic <= 2.44'","b'target = 0'",0.20709,444,0.18703,401,0.90315,0.02138,1.12907,6.50616e-11,0.79991,1715
"b'000008'","b'CountClassCoupled <= 0.5'","b'target = 0'",0.20196,433,0.18237,391,0.903,0.02082,1.12888,1.32921e-10,0.79991,1715
"b'000009'","b'1.025 < MINOR_LINE <= 1.515'","b'target = 0'",0.12966,278,0.11707,251,0.90288,0.01335,1.12873,6.64238e-07,0.79991,1715
