"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.085 < MAJOR_COMMIT <= 0.765'","b'target = 0'",0.17201,365,0.17201,365,1,0.02618,1.17954,1.0669e-29,0.84779,1799
"b'000001'","b'MAJOR_COMMIT <= 0.085'","b'target = 0'",0.22762,483,0.22573,479,0.99172,0.03276,1.16978,1.33949e-33,0.84779,1799
"b'000002'","b'OWN_COMMIT <= 0.05'","b'target = 0'",0.21536,457,0.20782,441,0.96499,0.02524,1.13825,5.77717e-19,0.84779,1799
"b'000003'","b'0.765 < MAJOR_COMMIT <= 1.185'","b'target = 0'",0.22102,469,0.21254,451,0.96162,0.02516,1.13427,2.66786e-18,0.84779,1799
"b'000004'","b'CountClassCoupled <= 0.58'","b'target = 0'",0.19416,412,0.18567,394,0.95631,0.02107,1.12801,2.3123e-14,0.84779,1799
"b'000005'","b'0.945 < MAJOR_LINE <= 1.58 & -0.04 < CountDeclMethodPrivate <= 0.022'","b'target = 0'",0.21159,449,0.20217,429,0.95546,0.02278,1.127,6.43191e-10,0.84779,1799
"b'000006'","b'CountDeclMethodPublic <= 0.46'","b'target = 0'",0.19934,423,0.18662,396,0.93617,0.01762,1.10425,7.74723e-10,0.84779,1799
"b'000007'","b'0.46 < CountDeclMethodPublic <= 1.8'","b'target = 0'",0.17154,364,0.16023,340,0.93407,0.0148,1.10177,4.12866e-08,0.84779,1799
"b'000008'","b'CountOutput_Min > 1.76'","b'target = 0'",0.19698,418,0.18332,389,0.93062,0.01632,1.09771,1.25347e-08,0.84779,1799
"b'000009'","b'CountClassBase <= 0.695'","b'target = 0'",0.19981,424,0.1852,393,0.92689,0.01581,1.0933,4.64749e-08,0.84779,1799
