"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.065 < MAJOR_COMMIT <= 0.68'","b'target = 0'",0.15663,338,0.15524,335,0.99112,0.02024,1.14992,6.40645e-20,0.86191,1860
"b'000001'","b'MAJOR_COMMIT <= 0.065'","b'target = 0'",0.24421,527,0.24189,522,0.99051,0.03141,1.14921,6.37644e-32,0.86191,1860
"b'000002'","b'-0.13 < CountDeclInstanceVariable <= 0.71 & -0.065 < AvgLineBlank <= 0.016'","b'target = 0'",0.15431,333,0.15014,324,0.97297,0.01714,1.12886,1.21536e-11,0.86191,1860
"b'000003'","b'OWN_COMMIT <= 0.035'","b'target = 0'",0.23494,507,0.22614,488,0.96252,0.02364,1.11674,5.35639e-17,0.86191,1860
"b'000004'","b'0.68 < MAJOR_COMMIT <= 1.09'","b'target = 0'",0.21733,469,0.20621,445,0.94883,0.01889,1.10084,1.40525e-11,0.86191,1860
"b'000005'","b'CountDeclMethodPublic <= 0.5'","b'target = 0'",0.15941,344,0.15014,324,0.94186,0.01274,1.09276,2.80132e-07,0.86191,1860
"b'000006'","b'CountClassCoupled <= 0.76'","b'target = 0'",0.18675,403,0.1747,377,0.93548,0.01374,1.08536,2.65556e-07,0.86191,1860
"b'000007'","b'0.5 < CountDeclMethodPublic <= 2.34'","b'target = 0'",0.27294,589,0.25487,550,0.93379,0.01962,1.08339,2.4043e-10,0.86191,1860
"b'000008'","b'-0.26 < CountDeclClassVariable <= 0.035'","b'target = 0'",0.57878,1249,0.53383,1152,0.92234,0.03497,1.07011,1.88401e-21,0.86191,1860
"b'000009'","b'-0.13 < CountDeclInstanceVariable <= 0.71'","b'target = 0'",0.29703,641,0.27155,586,0.9142,0.01553,1.06066,1.46175e-06,0.86191,1860
