"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MAJOR_COMMIT <= 0.075'","b'target = 0'",0.23587,505,0.23073,494,0.97822,0.03838,1.19952,5.24995e-36,0.81551,1746
"b'000001'","b'0.075 < MAJOR_COMMIT <= 0.78'","b'target = 0'",0.15974,342,0.15553,333,0.97368,0.02527,1.19396,7.94738e-22,0.81551,1746
"b'000002'","b'OWN_COMMIT <= 0.05'","b'target = 0'",0.22046,472,0.21018,450,0.95339,0.0304,1.16908,1.49167e-22,0.81551,1746
"b'000003'","b'CountClassCoupled <= 0.6'","b'target = 0'",0.19757,423,0.18683,400,0.94563,0.02571,1.15956,1.25272e-17,0.81551,1746
"b'000004'","b'CountDeclMethodPublic <= 0.34'","b'target = 0'",0.14152,303,0.13078,280,0.92409,0.01537,1.13315,9.08002e-09,0.81551,1746
"b'000005'","b'CountLineComment <= 18.5'","b'target = 0'",0.20224,433,0.18496,396,0.91455,0.02003,1.12145,1.58023e-10,0.81551,1746
"b'000006'","b'0.34 < CountDeclMethodPublic <= 1.98'","b'target = 0'",0.22887,490,0.20831,446,0.9102,0.02167,1.11612,4.91294e-11,0.81551,1746
"b'000007'","b'0.6 < CountClassCoupled <= 2'","b'target = 0'",0.227,486,0.20598,441,0.90741,0.02086,1.11269,2.36429e-10,0.81551,1746
"b'000008'","b'0.78 < MAJOR_COMMIT <= 1.22'","b'target = 0'",0.22279,477,0.20084,430,0.90147,0.01915,1.10541,5.27594e-09,0.81551,1746
"b'000009'","b'-0.06 < CountDeclInstanceVariable <= 0.49'","b'target = 0'",0.3064,656,0.27557,590,0.89939,0.0257,1.10286,2.90814e-12,0.81551,1746
