"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MAJOR_COMMIT <= 0.01'","b'target = 0'",0.27164,568,0.26973,564,0.99296,0.04797,1.21633,1.56771e-52,0.81636,1707
"b'000001'","b'OWN_COMMIT <= 0.015'","b'target = 0'",0.26016,544,0.25681,537,0.98713,0.04443,1.20919,3.14158e-45,0.81636,1707
"b'000002'","b'-0.12 < CountDeclInstanceVariable <= 0.53 & -0.08 < AvgLineBlank <= 0.026'","b'target = 0'",0.14634,306,0.14395,301,0.98366,0.02448,1.20494,1.39438e-14,0.81636,1707
"b'000003'","b'0.01 < MAJOR_COMMIT <= 0.555'","b'target = 0'",0.13247,277,0.12721,266,0.96029,0.01907,1.17631,3.13336e-14,0.81636,1707
"b'000004'","b'CountClassCoupled <= 0.2'","b'target = 0'",0.21473,449,0.20182,422,0.93987,0.02652,1.1513,5.11537e-17,0.81636,1707
"b'000005'","b'0.015 < OWN_COMMIT <= 0.325'","b'target = 0'",0.13869,290,0.13008,272,0.93793,0.01686,1.14892,1.71483e-10,0.81636,1707
"b'000006'","b'0.912 < AvgCyclomaticModified <= 1.034 & 0.755 < CountDeclClass <= 1.075'","b'target = 0'",0.23386,489,0.21903,458,0.93661,0.02812,1.1473,3.73296e-13,0.81636,1707
"b'000007'","b'0.2 < CountClassCoupled <= 1.52'","b'target = 0'",0.19417,406,0.18173,380,0.93596,0.02322,1.14651,2.7201e-14,0.81636,1707
"b'000008'","b'CountDeclMethodProtected <= -0.13'","b'target = 0'",0.10426,218,0.09756,204,0.93578,0.01245,1.14629,9.2358e-08,0.81636,1707
"b'000009'","b'0.555 < MAJOR_COMMIT <= 1.05'","b'target = 0'",0.24534,513,0.22525,471,0.91813,0.02497,1.12467,2.05957e-13,0.81636,1707
