"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MAJOR_COMMIT <= 0.025'","b'target = 0'",0.26943,579,0.26617,572,0.98791,0.03887,1.171,1.10377e-39,0.84365,1813
"b'000001'","b'0.025 < MAJOR_COMMIT <= 0.5'","b'target = 0'",0.13262,285,0.13029,280,0.98246,0.01841,1.16453,1.53532e-16,0.84365,1813
"b'000002'","b'OWN_COMMIT <= 0.015'","b'target = 0'",0.2657,571,0.25686,552,0.96673,0.0327,1.14589,2.3518e-26,0.84365,1813
"b'000003'","b'-0.12 < CountDeclInstanceVariable <= 0.53 & 0.92 < CountDeclClass <= 1.036'","b'target = 0'",0.16799,361,0.16007,344,0.95291,0.01835,1.12951,4.61055e-09,0.84365,1813
"b'000004'","b'CountDeclMethodPublic <= 0.72'","b'target = 0'",0.20661,444,0.19637,422,0.95045,0.02207,1.1266,1.35099e-14,0.84365,1813
"b'000005'","b'0.015 < OWN_COMMIT <= 0.285'","b'target = 0'",0.1289,277,0.12145,261,0.94224,0.01271,1.11686,8.36651e-08,0.84365,1813
"b'000006'","b'0.6 < CountClassCoupled <= 1.76'","b'target = 0'",0.18334,394,0.17171,369,0.93655,0.01703,1.11012,8.55427e-10,0.84365,1813
"b'000007'","b'CountClassCoupled <= 0.6'","b'target = 0'",0.20102,432,0.18753,403,0.93287,0.01794,1.10576,5.7396e-10,0.84365,1813
"b'000008'","b'0.5 < MAJOR_COMMIT <= 1.01'","b'target = 0'",0.26012,559,0.24151,519,0.92844,0.02206,1.10051,6.29044e-12,0.84365,1813
"b'000009'","b'0.22 < CountInput_Min <= 0.94'","b'target = 0'",0.16985,365,0.15682,337,0.92329,0.01353,1.0944,6.69512e-07,0.84365,1813
